rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
10250,1001+,Federal University of Lavras,9.2–15.5,10250,25.1,542,11.3,829,7.0,1062,33.7,817,17.1,1036,Brazil,"12,168",17.6,1%,52 : 48,Federal University of Lavras,"Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Chemical Engineering,History, Philosophy & Theology,Computer Science,Mathematics & Statistics,Biological Sciences,Other Health,Chemistry,Business & Management,Veterinary Science,Civil Engineering,General Engineering,Agriculture & Forestry,Languages, Literature & Linguistics,Medicine & Dentistry,Physics & Astronomy,Law,Education,Sport Science",False,False
10260,1001+,Universidade Federal de Ouro Preto (UFOP),9.2–15.5,10260,16.6,1035,5.5,1093,18.0,897,32.4,949,19.5,980,Brazil,"15,380",15.7,0%,52 : 48,Universidade Federal de Ouro Preto (UFOP),"Chemistry,Architecture,Agriculture & Forestry,Computer Science,Law,Other Health,History, Philosophy & Theology,Sport Science,Mechanical & Aerospace Engineering,Economics & Econometrics,Business & Management,Medicine & Dentistry,Mathematics & Statistics,Civil Engineering,Education,Geography,Physics & Astronomy,Sociology,General Engineering,Electrical & Electronic Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Communication & Media Studies,Languages, Literature & Linguistics",False,False
10270,1001+,Universidade Federal do Paraná (UFPR),9.2–15.5,10270,19.6,844,5.3,1095,9.2,1033,31.7,1067,20.4,960,Brazil,"33,820",13.6,1%,47 : 53,Universidade Federal do Paraná (UFPR),"Economics & Econometrics,Biological Sciences,Geography,Civil Engineering,Physics & Astronomy,Archaeology,Chemistry,Education,History, Philosophy & Theology,Chemical Engineering,Law,Sociology,Accounting & Finance,Medicine & Dentistry,Veterinary Science,Architecture,Other Health,Sport Science,Communication & Media Studies,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Psychology,Art, Performing Arts & Design,Computer Science,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Business & Management,General Engineering,Mathematics & Statistics",False,False
10280,1001+,Federal University of Santa Maria,9.2–15.5,10280,22.3,688,5.1,1097,9.3,1030,33.3,858,15.8,1066,Brazil,"25,751",13.5,0%,,Federal University of Santa Maria,"Medicine & Dentistry,Law,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Other Health,Agriculture & Forestry,Computer Science,Chemistry,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),General Engineering,Business & Management,Mathematics & Statistics,Veterinary Science,Chemical Engineering,Architecture,Sociology,Biological Sciences,History, Philosophy & Theology,Physics & Astronomy,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Accounting & Finance,Psychology,Archaeology,Civil Engineering,Geography,Economics & Econometrics,Sport Science,Education",False,False
10290,1001+,Federal University of Viçosa,9.2–15.5,10290,25.8,506,7.4,1051,8.7,1045,50.3,278,19.1,993,Brazil,"16,752",13.8,3%,52 : 48,Federal University of Viçosa,"Geography,Civil Engineering,Biological Sciences,General Engineering,Architecture,Sociology,Business & Management,Mathematics & Statistics,Communication & Media Studies,Sport Science,Mechanical & Aerospace Engineering,Other Health,Economics & Econometrics,Languages, Literature & Linguistics,Accounting & Finance,Physics & Astronomy,Electrical & Electronic Engineering,Medicine & Dentistry,Veterinary Science,Computer Science,Chemistry,Agriculture & Forestry,Education,Law,Chemical Engineering,History, Philosophy & Theology",False,False
10300,1001+,Fluminense Federal University,9.2–15.5,10300,17.8,970,8.6,985,12.2,989,32.0,1014,24.1,874,Brazil,"61,662",18.1,0%,49 : 51,Fluminense Federal University,"Languages, Literature & Linguistics,Electrical & Electronic Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,General Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Other Health,Agriculture & Forestry,Communication & Media Studies,Accounting & Finance,Civil Engineering,Psychology,Economics & Econometrics,Law,Mathematics & Statistics,Architecture,Education,Chemistry,Chemical Engineering,Sport Science,Geography,Computer Science,Biological Sciences,Politics & International Studies (incl Development Studies),Business & Management,Veterinary Science,Physics & Astronomy",False,False
10310,1001+,University of Fukui,9.2–15.5,10310,20.5,790,10.2,888,8.4,1046,37.2,603,20.3,965,Japan,"4,980",9.1,4%,28 : 72,University of Fukui,"Medicine & Dentistry,Mechanical & Aerospace Engineering,Physics & Astronomy,Biological Sciences,Chemical Engineering,General Engineering,Chemistry,Accounting & Finance,Business & Management,Education,Politics & International Studies (incl Development Studies),Computer Science,Civil Engineering,Sociology,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Other Health",False,False
10320,1001+,Gazi University,9.2–15.5,10320,18.8,896,9.1,955,11.2,1009,36.2,657,15.7,1067,Turkey,"78,021",28.2,3%,49 : 51,Gazi University,"Physics & Astronomy,Other Health,Civil Engineering,Architecture,Chemical Engineering,Biological Sciences,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Education,Chemistry,General Engineering,Mathematics & Statistics,Sport Science,Languages, Literature & Linguistics,Computer Science,Medicine & Dentistry",False,False
10330,1001+,"G.B. Pant University of Agriculture & Technology, Pantnagar",9.2–15.5,10330,22.3,689,7.3,1054,2.2,1098,32.3,969,12.5,1102,India,"4,567",8.2,0%,46 : 54,"G.B. Pant University of Agriculture & Technology, Pantnagar",,False,False
10340,1001+,University of Gdańsk,9.2–15.5,10340,17.5,984,9.3,939,14.8,946,32.2,980,28.8,788,Poland,"28,397",17.4,1%,69 : 31,University of Gdańsk,"Business & Management,Psychology,Biological Sciences,Communication & Media Studies,Physics & Astronomy,Sociology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Geography,Mathematics & Statistics,Economics & Econometrics,Law,Education,Accounting & Finance,History, Philosophy & Theology,Chemistry,Languages, Literature & Linguistics,Computer Science,Archaeology",False,False
10350,1001+,GITAM University,9.2–15.5,10350,16.0,1060,6.7,1078,9.6,1027,31.9,1033,13.7,1091,India,"14,822",16.3,1%,27 : 73,GITAM University,"Accounting & Finance,Civil Engineering,Architecture,Chemistry,General Engineering,Communication & Media Studies,Physics & Astronomy,Other Health,Sociology,History, Philosophy & Theology,Mathematics & Statistics,Psychology,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Business & Management,Computer Science,Biological Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Law,Art, Performing Arts & Design",False,False
10360,1001+,Government College University Lahore,9.2–15.5,10360,17.5,985,7.9,1020,4.0,1084,0.0,1103,35.3,683,Pakistan,"8,526",19.3,1%,43 : 57,Government College University Lahore,"Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Biological Sciences,Accounting & Finance,Languages, Literature & Linguistics,Physics & Astronomy,Computer Science,Economics & Econometrics,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Other Health,Sport Science,Psychology,Geography,Education,Business & Management,History, Philosophy & Theology,Mathematics & Statistics,Chemistry",False,False
10370,1001+,University of Guadalajara,9.2–15.5,10370,16.8,1024,3.0,1102,8.4,1047,31.7,1068,28.9,784,Mexico,"118,665",54.0,0%,51 : 49,University of Guadalajara Universidad de Guadalajara UdeG UDG,"Business & Management,Mechanical & Aerospace Engineering,Chemistry,Languages, Literature & Linguistics,Law,Veterinary Science,Architecture,Computer Science,Biological Sciences,Politics & International Studies (incl Development Studies),Education,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Chemical Engineering,Mathematics & Statistics,General Engineering,Communication & Media Studies,Civil Engineering,Psychology,Art, Performing Arts & Design,Agriculture & Forestry,Sociology,Other Health,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,History, Philosophy & Theology,Medicine & Dentistry,Sport Science,Geography",False,False
10380,1001+,Guangxi University,9.2–15.5,10380,16.0,1061,8.8,973,9.1,1035,35.6,692,19.3,989,China,"33,970",15.8,5%,46 : 54,Guangxi University,"Art, Performing Arts & Design,Biological Sciences,Chemistry,Accounting & Finance,Sociology,Architecture,Law,Mathematics & Statistics,History, Philosophy & Theology,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Economics & Econometrics,Geography,Languages, Literature & Linguistics,Sport Science,Physics & Astronomy,Business & Management,General Engineering,Psychology,Veterinary Science,Chemical Engineering,Civil Engineering,Education,Communication & Media Studies,Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies)",False,False
10390,1001+,The Hashemite University,9.2–15.5,10390,11.1,1103,7.9,1021,9.7,1023,31.7,1069,46.1,515,Jordan,"24,958",25.7,4%,62 : 38,The Hashemite University,"Computer Science,Chemistry,Architecture,Business & Management,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Agriculture & Forestry,Civil Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Other Health,Medicine & Dentistry,Physics & Astronomy,General Engineering,Education,Accounting & Finance,Sport Science,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mathematics & Statistics",False,False
10400,1001+,University of Hyogo,9.2–15.5,10400,17.1,1000,11.6,819,10.2,1018,38.1,563,16.9,1039,Japan,"6,682",14.1,2%,38 : 62,University of Hyogo,"Chemistry,Communication & Media Studies,Other Health,Economics & Econometrics,Business & Management,General Engineering,Sociology,Physics & Astronomy,Agriculture & Forestry,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Architecture,History, Philosophy & Theology,Sport Science,Chemical Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences,Accounting & Finance,Mechanical & Aerospace Engineering",False,False
10410,1001+,Ibaraki University,9.2–15.5,10410,17.4,989,5.4,1094,11.2,1010,36.1,666,22.6,902,Japan,"8,113",14.0,3%,35 : 65,Ibaraki University,"Architecture,Languages, Literature & Linguistics,Chemical Engineering,Chemistry,Civil Engineering,Accounting & Finance,Physics & Astronomy,Business & Management,Education,Mathematics & Statistics,Art, Performing Arts & Design,General Engineering,Communication & Media Studies,Computer Science,Biological Sciences,Psychology,Medicine & Dentistry,Law,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Agriculture & Forestry,Geography,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Veterinary Science,Sport Science,Mechanical & Aerospace Engineering,Sociology",False,False
10420,1001+,Instituto Politécnico Nacional (IPN),9.2–15.5,10420,19.9,829,8.8,974,9.7,1024,32.9,895,21.2,934,Mexico,"173,868",10.3,0%,39 : 61,Instituto Politécnico Nacional (IPN),"Physics & Astronomy,Computer Science,Mathematics & Statistics,Civil Engineering,General Engineering,Architecture,Chemical Engineering,Medicine & Dentistry,Economics & Econometrics,Chemistry,Biological Sciences,Business & Management,Psychology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Accounting & Finance,Mechanical & Aerospace Engineering",False,False
10430,1001+,IPB University,9.2–15.5,10430,18.4,928,8.7,981,8.9,1040,68.2,144,36.6,663,Indonesia,"22,718",15.8,1%,57 : 43,IPB University,"Civil Engineering,Physics & Astronomy,Agriculture & Forestry,General Engineering,Communication & Media Studies,Mathematics & Statistics,Chemical Engineering,Veterinary Science,Business & Management,Biological Sciences,Sociology,Computer Science,Chemistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics",False,False
10440,1001+,Ivane Javakhishvili Tbilisi State University,9.2–15.5,10440,16.2,1052,8.7,982,2.7,1096,32.2,981,40.9,599,Georgia,"21,866",28.5,2%,62 : 38,Ivane Javakhishvili Tbilisi State University tsu,"Law,Other Health,Business & Management,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Communication & Media Studies,Electrical & Electronic Engineering,Psychology,Computer Science,Medicine & Dentistry,Archaeology,Education,Physics & Astronomy,Biological Sciences,Economics & Econometrics,Accounting & Finance,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Sociology,History, Philosophy & Theology,Chemistry,Geography,Languages, Literature & Linguistics",False,False
10450,1001+,Ivan Franko National University of Lviv,9.2–15.5,10450,20.2,807,3.1,1101,3.7,1086,1.4,1092,36.4,664,Ukraine,"18,632",11.3,1%,68 : 32,Ivan Franko National University of Lviv,"Politics & International Studies (incl Development Studies),Economics & Econometrics,Business & Management,History, Philosophy & Theology,Geography,Electrical & Electronic Engineering,Chemistry,Sociology,Art, Performing Arts & Design,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,Education,Mathematics & Statistics,Computer Science,Archaeology,Communication & Media Studies,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Psychology,Law",False,False
10460,1001+,Jawaharlal Nehru Technological University Anantapur (JNTUA),9.2–15.5,10460,23.6,615,9.7,915,5.3,1076,32.5,936,12.7,1100,India,"4,621",13.6,0%,39 : 61,Jawaharlal Nehru Technological University Anantapur (JNTUA),"Chemical Engineering,Electrical & Electronic Engineering,Business & Management,Physics & Astronomy,Accounting & Finance,Agriculture & Forestry,Mechanical & Aerospace Engineering,Other Health,Chemistry,Mathematics & Statistics,Computer Science,Civil Engineering,General Engineering",False,False
10470,1001+,Kanagawa University,9.2–15.5,10470,15.0,1087,8.6,987,14.3,956,31.7,1071,24.0,876,Japan,"18,467",39.4,3%,28 : 72,Kanagawa University,"Accounting & Finance,Law,Biological Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,Sociology,Architecture,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,Chemical Engineering,Computer Science,Psychology,Business & Management,General Engineering,Languages, Literature & Linguistics,Sport Science",False,False
10480,1001+,Kansai University,9.2–15.5,10480,23.8,602,7.3,1055,5.9,1070,32.9,896,21.2,935,Japan,"30,211",11.5,2%,39 : 61,Kansai University,"Economics & Econometrics,Electrical & Electronic Engineering,Geography,Agriculture & Forestry,Art, Performing Arts & Design,Education,Biological Sciences,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Accounting & Finance,General Engineering,Communication & Media Studies,Business & Management,Civil Engineering,Physics & Astronomy,History, Philosophy & Theology,Law,Psychology,Archaeology,Other Health,Geology, Environmental, Earth & Marine Sciences,Sociology,Chemical Engineering,Sport Science,Architecture,Computer Science,Chemistry,Politics & International Studies (incl Development Studies)",False,False
10490,1001+,Kaunas University of Technology,9.2–15.5,10490,18.1,950,11.7,813,3.3,1089,35.7,685,23.7,882,Lithuania,"10,439",13.8,6%,39 : 61,Kaunas University of Technology,"Economics & Econometrics,General Engineering,Sociology,Architecture,Education,Communication & Media Studies,Business & Management,Civil Engineering,Mathematics & Statistics,Accounting & Finance,Chemical Engineering,Physics & Astronomy,Other Health,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Electrical & Electronic Engineering,Agriculture & Forestry,Languages, Literature & Linguistics,Computer Science,Chemistry",False,False
10500,1001+,King Mongkut's University of Technology North Bangkok,9.2–15.5,10500,18.4,930,7.6,1041,13.8,961,33.0,885,21.2,936,Thailand,"25,640",24.4,0%,38 : 62,King Mongkut's University of Technology North Bangkok,"Languages, Literature & Linguistics,Civil Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Architecture,Mechanical & Aerospace Engineering,Accounting & Finance,Business & Management,Biological Sciences,Sociology,Electrical & Electronic Engineering,Chemistry,Agriculture & Forestry,Economics & Econometrics,Art, Performing Arts & Design,Chemical Engineering,Physics & Astronomy,Communication & Media Studies,General Engineering,Education",False,False
10510,1001+,Kogakuin University,9.2–15.5,10510,17.0,1010,8.2,1003,9.5,1029,37.7,581,18.3,1013,Japan,"6,506",20.5,1%,13 : 87,Kogakuin University KU KUTE－TOKYO,"Electrical & Electronic Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Physics & Astronomy,Computer Science,General Engineering,Mathematics & Statistics,Architecture,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Chemistry",False,False
10520,1001+,Kwansei Gakuin University,9.2–15.5,10520,16.2,1053,7.1,1064,7.0,1063,32.4,951,25.0,847,Japan,"24,410",15.2,4%,47 : 53,Kwansei Gakuin University,"Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,General Engineering,Biological Sciences,Business & Management,Education,Physics & Astronomy,Accounting & Finance,Law,History, Philosophy & Theology,Geography,Computer Science,Communication & Media Studies,Economics & Econometrics,Psychology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemistry,Electrical & Electronic Engineering,Sociology,Politics & International Studies (incl Development Studies)",False,False
10530,1001+,University of Lahore,9.2–15.5,10530,15.0,1088,7.0,1070,14.1,958,31.7,1072,34.2,703,Pakistan,"27,872",16.2,2%,29 : 71,University of Lahore,"Agriculture & Forestry,Other Health,Sociology,Physics & Astronomy,Biological Sciences,Languages, Literature & Linguistics,Architecture,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Business & Management,Psychology,Economics & Econometrics,Communication & Media Studies,Accounting & Finance,Law,Mechanical & Aerospace Engineering,Mathematics & Statistics,Chemistry,Art, Performing Arts & Design,Medicine & Dentistry,Computer Science,Electrical & Electronic Engineering,Education,Sport Science,Civil Engineering",False,False
10540,1001+,University of Łódź,9.2–15.5,10540,17.4,990,9.5,924,13.8,962,31.9,1034,23.0,896,Poland,"35,088",15.9,3%,66 : 34,University of Łódź Lodz,"Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),Economics & Econometrics,Art, Performing Arts & Design,Chemistry,Geography,History, Philosophy & Theology,Agriculture & Forestry,Communication & Media Studies,Computer Science,Geology, Environmental, Earth & Marine Sciences,Business & Management,Psychology,Law,Sociology,Languages, Literature & Linguistics,Mathematics & Statistics,Accounting & Finance,Physics & Astronomy,Education",False,False
10550,1001+,Lodz University of Technology,9.2–15.5,10550,17.0,1012,10.4,880,12.8,981,36.4,642,19.4,986,Poland,"19,984",15.2,2%,,Lodz University of Technology,"Civil Engineering,Chemistry,Mathematics & Statistics,General Engineering,Business & Management,Mechanical & Aerospace Engineering,Computer Science,Physics & Astronomy,Electrical & Electronic Engineering,Chemical Engineering,Biological Sciences",False,False
10560,1001+,Londrina State University,9.2–15.5,10560,23.8,604,9.4,930,10.6,1015,31.8,1051,16.3,1054,Brazil,"16,461",9.8,0%,57 : 43,Londrina State University,"Architecture,Sociology,Law,Chemistry,Physics & Astronomy,Agriculture & Forestry,Business & Management,Computer Science,Veterinary Science,Medicine & Dentistry,Electrical & Electronic Engineering,Art, Performing Arts & Design,Communication & Media Studies,Mathematics & Statistics,Chemical Engineering,Psychology,Civil Engineering,Archaeology,Economics & Econometrics,Languages, Literature & Linguistics,History, Philosophy & Theology,Geography,Politics & International Studies (incl Development Studies),Biological Sciences,Accounting & Finance,Sport Science,General Engineering,Other Health,Education",False,False
10570,1001+,Lviv Polytechnic National University,9.2–15.5,10570,18.2,945,7.6,1042,3.7,1087,31.8,1052,25.0,848,Ukraine,"28,691",12.2,1%,,Lviv Polytechnic National University,"Architecture,Electrical & Electronic Engineering,Education,Accounting & Finance,Communication & Media Studies,Business & Management,Mathematics & Statistics,Languages, Literature & Linguistics,Psychology,Chemical Engineering,Law,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Art, Performing Arts & Design,Sociology,Civil Engineering,Mechanical & Aerospace Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,General Engineering,Economics & Econometrics",False,False
10580,1001+,Maharaja Sayajirao University of Baroda,9.2–15.5,10580,14.5,1099,7.5,1047,13.6,966,32.2,985,13.3,1095,India,"29,624",29.1,0%,56 : 44,Maharaja Sayajirao University of Baroda,"Physics & Astronomy,Education,Architecture,Business & Management,Electrical & Electronic Engineering,Chemistry,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geography,Communication & Media Studies,Economics & Econometrics,Computer Science,Law,Other Health,History, Philosophy & Theology,Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Archaeology,Civil Engineering,Psychology,Sociology,Medicine & Dentistry,General Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Accounting & Finance",False,False
10590,1001+,Manipal Academy of Higher Education,9.2–15.5,10590,20.7,778,9.4,931,3.5,1088,31.9,1035,25.6,841,India,"24,705",9.8,9%,43 : 57,Manipal Academy of Higher Education,"Architecture,Physics & Astronomy,Computer Science,Chemistry,Other Health,Communication & Media Studies,Chemical Engineering,Medicine & Dentistry,Civil Engineering,Art, Performing Arts & Design,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Mathematics & Statistics,Business & Management,Biological Sciences,Geography,Accounting & Finance,General Engineering,Mechanical & Aerospace Engineering",False,False
10600,1001+,Meijo University,9.2–15.5,10600,15.4,1077,8.1,1010,10.2,1020,33.1,875,21.8,925,Japan,"15,485",31.9,2%,27 : 73,Meijo University,"Civil Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Economics & Econometrics,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemistry,Psychology,Other Health,Business & Management,General Engineering,Agriculture & Forestry,Chemical Engineering,Accounting & Finance,Law,Computer Science,Mechanical & Aerospace Engineering,Biological Sciences",False,False
10610,1001+,Ming Chuan University,9.2–15.5,10610,15.3,1081,10.2,890,7.7,1054,32.4,953,27.0,826,Taiwan,"18,843",22.2,11%,60 : 40,Ming Chuan University,"Communication & Media Studies,Architecture,Law,Psychology,Business & Management,Biological Sciences,Mathematics & Statistics,Sport Science,Computer Science,Sociology,Electrical & Electronic Engineering,Economics & Econometrics,Art, Performing Arts & Design,Accounting & Finance,Languages, Literature & Linguistics,Education,Politics & International Studies (incl Development Studies),Other Health",False,False
10620,1001+,University of Monastir,9.2–15.5,10620,17.5,987,7.3,1056,9.6,1028,31.7,1074,40.9,600,Tunisia,"23,637",12.4,1%,67 : 33,University of Monastir,"Other Health,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Education,Accounting & Finance,Art, Performing Arts & Design,Medicine & Dentistry,Physics & Astronomy,Business & Management,Chemical Engineering,Mathematics & Statistics,Computer Science,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Economics & Econometrics,General Engineering,Biological Sciences,Chemistry,Architecture",False,False
10630,1001+,University of Mysore,9.2–15.5,10630,28.5,427,7.7,1035,2.9,1092,31.9,1036,28.4,802,India,"8,535",20.1,9%,34 : 66,University of Mysore,"Geography,Chemistry,Computer Science,Agriculture & Forestry,Mathematics & Statistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Biological Sciences,Communication & Media Studies,Economics & Econometrics,Psychology,Languages, Literature & Linguistics,Sport Science,Education,Sociology,Business & Management,Physics & Astronomy,Architecture,Archaeology,Law",False,False
10640,1001+,National Chiayi University,9.2–15.5,10640,14.6,1097,11.0,847,7.8,1053,65.0,164,16.6,1047,Taiwan,"12,750",26.6,4%,48 : 52,National Chiayi University,"Chemistry,Economics & Econometrics,Business & Management,Physics & Astronomy,Accounting & Finance,Agriculture & Forestry,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Mathematics & Statistics,General Engineering,Education,Civil Engineering,Electrical & Electronic Engineering,Veterinary Science,Computer Science,History, Philosophy & Theology,Biological Sciences",False,False
10650,1001+,National University of Kaohsiung,9.2–15.5,10650,15.1,1085,15.9,640,8.9,1041,35.8,676,21.7,926,Taiwan,"5,416",23.3,3%,40 : 60,National University of Kaohsiung,"Law,Other Health,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Art, Performing Arts & Design,Chemistry,Computer Science,Biological Sciences,Economics & Econometrics,Physics & Astronomy,Mathematics & Statistics,Electrical & Electronic Engineering,Sport Science,Languages, Literature & Linguistics,Chemical Engineering",False,False
10660,1001+,National Research University of Electronic Technology (MIET),9.2–15.5,10660,18.5,921,14.9,679,4.1,1083,33.8,809,23.3,892,Russian Federation,"4,318",10.8,2%,31 : 69,National Research University of Electronic Technology (MIET),"Business & Management,Chemistry,Languages, Literature & Linguistics,Civil Engineering,Education,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Computer Science,History, Philosophy & Theology,Law,Physics & Astronomy,Accounting & Finance,General Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Sociology,Economics & Econometrics,Chemical Engineering,Art, Performing Arts & Design,Biological Sciences,Electrical & Electronic Engineering",False,False
10670,1001+,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,9.2–15.5,10670,22.0,707,8.2,1004,1.9,1101,32.6,925,18.2,1017,Ukraine,"21,601",8.3,1%,32 : 68,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,"Physics & Astronomy,Biological Sciences,Mathematics & Statistics,Computer Science,Chemical Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Economics & Econometrics,Law,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Communication & Media Studies,General Engineering,Chemistry,Other Health,Art, Performing Arts & Design,Business & Management,Sociology,Accounting & Finance",False,False
10680,1001+,Oita University,9.2–15.5,10680,21.0,758,7.6,1043,11.8,996,33.5,841,17.8,1027,Japan,"5,793",7.2,2%,37 : 63,Oita University,"Medicine & Dentistry,Sociology,Business & Management,Chemistry,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Architecture,Education,Mathematics & Statistics,Other Health",False,False
10690,1001+,Ondokuz Mayis University,9.2–15.5,10690,16.7,1031,7.3,1058,4.3,1082,33.2,866,16.8,1044,Turkey,"42,911",18.8,4%,56 : 44,Ondokuz Mayis University,"Architecture,Civil Engineering,Business & Management,Psychology,Sport Science,Agriculture & Forestry,Education,Communication & Media Studies,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Geography,Biological Sciences,History, Philosophy & Theology,Accounting & Finance,Veterinary Science,Chemistry,Archaeology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Electrical & Electronic Engineering,General Engineering,Physics & Astronomy,Mathematics & Statistics,Sociology,Chemical Engineering,Medicine & Dentistry,Law,Other Health,Computer Science",False,False
10700,1001+,Perm State University,9.2–15.5,10700,18.0,962,9.5,925,3.9,1085,36.7,630,17.9,1025,Russian Federation,"12,371",13.1,1%,63 : 37,Perm State University,"Physics & Astronomy,Biological Sciences,Accounting & Finance,Chemistry,Business & Management,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Agriculture & Forestry,Art, Performing Arts & Design,Geography,Sociology,Archaeology,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Education,Communication & Media Studies,Chemical Engineering,Law,Computer Science,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Psychology",False,False
