rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
13210,1001+,National Taiwan Ocean University,10.3–25.0,13210,18.6,1142,22.2,581,18.5,1238,53.8,326,31.2,1042,Taiwan,"8,655",21.5,9%,32 : 68,National Taiwan Ocean University,"Civil Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Chemistry,Biological Sciences,Business & Management,History, Philosophy & Theology,General Engineering,Communication & Media Studies,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Physics & Astronomy,Archaeology,Other Health,Mechanical & Aerospace Engineering,Geography,Economics & Econometrics,Law,Accounting & Finance,Agriculture & Forestry,Sociology,Art, Performing Arts & Design,Sport Science,Education,Politics & International Studies (incl Development Studies)",False,False
13220,1001+,National Technical University Kharkiv Polytechnic Institute,10.3–25.0,13220,20.7,950,7.8,1489,9.4,1459,34.0,1285,26.4,1179,Ukraine,"12,141",8.0,9%,31 : 69,National Technical University Kharkiv Polytechnic Institute,"Languages, Literature & Linguistics,Chemical Engineering,Psychology,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Physics & Astronomy,History, Philosophy & Theology,General Engineering,Sociology,Business & Management,Civil Engineering,Mathematics & Statistics,Accounting & Finance,Mechanical & Aerospace Engineering,Other Health,Chemistry,Computer Science,Biological Sciences,Education,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Sport Science",False,False
13230,1001+,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,10.3–25.0,13230,18.5,1154,8.6,1420,10.7,1431,33.4,1482,21.0,1345,Ukraine,"21,072",10.4,3%,39 : 61,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,"Physics & Astronomy,Biological Sciences,Mathematics & Statistics,Computer Science,Chemical Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Economics & Econometrics,Law,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Communication & Media Studies,General Engineering,Chemistry,Other Health,Art, Performing Arts & Design,Business & Management,Sociology,Accounting & Finance",False,False
13240,1001+,National Yunlin University of Science and Technology,10.3–25.0,13240,20.9,940,27.6,426,8.0,1481,99.4,28,21.3,1334,Taiwan,"9,200",25.2,5%,42 : 58,National Yunlin University of Science and Technology,"Computer Science,Geology, Environmental, Earth & Marine Sciences,Education,Languages, Literature & Linguistics,Accounting & Finance,Chemical Engineering,Business & Management,Civil Engineering,General Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Architecture,Sport Science,Law,Electrical & Electronic Engineering",False,False
13250,1001+,Nicolaus Copernicus University in Toruń,10.3–25.0,13250,20.1,1005,11.7,1120,22.5,1166,34.7,1160,27.2,1159,Poland,"21,990",11.3,3%,69 : 31,Nicolaus Copernicus University in Toruń,"Mathematics & Statistics,Chemistry,Psychology,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Geography,Accounting & Finance,Electrical & Electronic Engineering,Business & Management,Politics & International Studies (incl Development Studies),Veterinary Science,Sociology,Computer Science,Art, Performing Arts & Design,Education,Communication & Media Studies,Other Health,Sport Science,Biological Sciences,Law,Medicine & Dentistry,Physics & Astronomy,Economics & Econometrics,Archaeology,Languages, Literature & Linguistics,Chemical Engineering",False,False
13260,1001+,University of Nigeria Nsukka,10.3–25.0,13260,23.1,794,8.9,1392,22.1,1175,34.2,1254,27.2,1160,Nigeria,"42,785",14.6,1%,49 : 51,University of Nigeria Nsukka,"Business & Management,Law,Computer Science,General Engineering,Psychology,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Other Health,Sport Science,Electrical & Electronic Engineering,Civil Engineering,Medicine & Dentistry,Agriculture & Forestry,Communication & Media Studies,Languages, Literature & Linguistics,Accounting & Finance,Architecture,Art, Performing Arts & Design,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Biological Sciences,Sociology,Economics & Econometrics,Archaeology,Veterinary Science,Physics & Astronomy,Geography,Education,Mechanical & Aerospace Engineering,Chemistry",False,False
13270,1001+,Slovak University of Agriculture in Nitra,10.3–25.0,13270,19.1,1093,9.7,1308,10.4,1437,35.4,1055,39.5,837,Slovakia,"5,707",12.8,3%,54 : 46,Slovak University of Agriculture in Nitra,"Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Economics & Econometrics,Sociology,Computer Science,Communication & Media Studies,General Engineering,Biological Sciences,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Law,Business & Management,Psychology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Agriculture & Forestry,Education",False,False
13280,1001+,University of North Carolina Wilmington,10.3–25.0,13280,16.2,1374,8.2,1458,28.1,1056,34.4,1216,27.5,1148,United States,"14,865",18.8,2%,62 : 38,University of North Carolina Wilmington,"Chemistry,Sport Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Mathematics & Statistics,Electrical & Electronic Engineering,Biological Sciences,Sociology,Languages, Literature & Linguistics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Other Health,Education,Communication & Media Studies,Computer Science,Geography,Psychology,History, Philosophy & Theology,Business & Management,General Engineering,Agriculture & Forestry,Accounting & Finance",False,False
13290,1001+,North China Electric Power University,10.3–25.0,13290,17.7,1224,12.8,1039,30.9,1013,55.8,303,17.6,1454,China,"36,362",18.3,3%,35 : 65,North China Electric Power University,"Physics & Astronomy,Mathematics & Statistics,Computer Science,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Accounting & Finance,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,General Engineering,Business & Management,Chemistry,Civil Engineering,Mechanical & Aerospace Engineering,Law,Chemical Engineering",False,False
13300,1001+,"University of the North, Colombia",10.3–25.0,13300,15.0,1463,10.7,1212,21.5,1189,35.1,1103,52.6,552,Colombia,"14,861",20.4,4%,50 : 50,"University of the North, Colombia Universidad del Norte UNINORTE","Accounting & Finance,Art, Performing Arts & Design,Education,Psychology,Civil Engineering,Electrical & Electronic Engineering,Sociology,Biological Sciences,Medicine & Dentistry,Mathematics & Statistics,Law,Communication & Media Studies,Business & Management,Politics & International Studies (incl Development Studies),Computer Science,Chemistry,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Archaeology,Economics & Econometrics,Physics & Astronomy,Mechanical & Aerospace Engineering",False,False
13310,1001+,North-Eastern Federal University,10.3–25.0,13310,20.6,962,8.8,1403,9.8,1452,36.6,915,33.9,969,Russian Federation,"12,806",11.2,5%,54 : 46,North-Eastern Federal University,"Mathematics & Statistics,Art, Performing Arts & Design,Chemistry,Education,Sociology,Veterinary Science,Physics & Astronomy,Law,Other Health,Geography,Medicine & Dentistry,Agriculture & Forestry,Communication & Media Studies,Electrical & Electronic Engineering,Accounting & Finance,General Engineering,Psychology,Computer Science,Archaeology,Biological Sciences,History, Philosophy & Theology,Civil Engineering,Languages, Literature & Linguistics,Sport Science,Politics & International Studies (incl Development Studies),Business & Management,Mechanical & Aerospace Engineering,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemical Engineering",False,False
13320,1001+,Northwest University,10.3–25.0,13320,20.4,974,11.8,1111,37.6,891,40.7,643,23.9,1246,China,"23,351",13.4,5%,56 : 44,Northwest University,"Chemistry,Law,Computer Science,Art, Performing Arts & Design,Biological Sciences,Mathematics & Statistics,General Engineering,Economics & Econometrics,Medicine & Dentistry,Agriculture & Forestry,Archaeology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Business & Management,History, Philosophy & Theology,Chemical Engineering,Physics & Astronomy,Geography,Communication & Media Studies,Accounting & Finance",False,False
13330,1001+,University of Novi Sad,10.3–25.0,13330,16.1,1381,9.5,1325,13.6,1370,35.6,1033,34.0,967,Serbia,"48,101",14.9,3%,55 : 45,University of Novi Sad,"Mathematics & Statistics,Geography,Accounting & Finance,Other Health,Biological Sciences,Chemistry,Languages, Literature & Linguistics,Chemical Engineering,Education,Computer Science,Physics & Astronomy,Veterinary Science,Mechanical & Aerospace Engineering,Agriculture & Forestry,Electrical & Electronic Engineering,History, Philosophy & Theology,Psychology,Art, Performing Arts & Design,Communication & Media Studies,Business & Management,Law,Sport Science,General Engineering,Architecture,Medicine & Dentistry,Economics & Econometrics,Sociology,Civil Engineering",False,False
13340,1001+,Novosibirsk State Technical University,10.3–25.0,13340,19.9,1026,12.5,1058,9.9,1448,36.0,983,35.9,932,Russian Federation,"11,589",11.4,21%,52 : 48,Novosibirsk State Technical University,"Electrical & Electronic Engineering,Sociology,Computer Science,Physics & Astronomy,Communication & Media Studies,Chemical Engineering,Accounting & Finance,Chemistry,Mechanical & Aerospace Engineering,Psychology,Business & Management,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,General Engineering,Economics & Econometrics,Mathematics & Statistics",False,False
13350,1001+,Oakland University,10.3–25.0,13350,27.2,571,13.9,961,27.5,1069,33.8,1333,30.8,1050,United States,"15,441",18.1,4%,57 : 43,Oakland University,"Mathematics & Statistics,Accounting & Finance,Medicine & Dentistry,Geography,Law,Psychology,History, Philosophy & Theology,Archaeology,Computer Science,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Veterinary Science,Mechanical & Aerospace Engineering,Business & Management,Chemistry,Chemical Engineering,Architecture,General Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Sociology,Electrical & Electronic Engineering,Other Health,Biological Sciences,Communication & Media Studies,Economics & Econometrics,Sport Science,Politics & International Studies (incl Development Studies),Education,Art, Performing Arts & Design",False,False
13360,1001+,Obafemi Awolowo University,10.3–25.0,13360,17.7,1225,9.3,1344,13.7,1366,36.3,952,33.3,990,Nigeria,"29,423",23.5,0%,49 : 51,Obafemi Awolowo University,"Economics & Econometrics,Psychology,Geology, Environmental, Earth & Marine Sciences,Other Health,Agriculture & Forestry,Business & Management,Civil Engineering,Architecture,Medicine & Dentistry,Sport Science,Accounting & Finance,History, Philosophy & Theology,Biological Sciences,Geography,Communication & Media Studies,Education,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,Electrical & Electronic Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Mathematics & Statistics,Law,General Engineering,Art, Performing Arts & Design,Chemistry,Computer Science,Politics & International Studies (incl Development Studies)",False,False
13370,1001+,Ochanomizu University,10.3–25.0,13370,23.9,747,12.6,1053,10.6,1434,37.4,850,24.1,1236,Japan,"2,802",14.8,5%,100 : 0,Ochanomizu University,"Computer Science,History, Philosophy & Theology,General Engineering,Biological Sciences,Languages, Literature & Linguistics,Art, Performing Arts & Design,Physics & Astronomy,Civil Engineering,Psychology,Geography,Mathematics & Statistics,Education,Sociology,Chemistry",False,False
13380,1001+,Oita University,10.3–25.0,13380,20.0,1017,9.4,1335,27.4,1071,37.1,867,18.8,1418,Japan,"5,645",9.0,1%,37 : 63,Oita University,"Medicine & Dentistry,Sociology,Business & Management,Chemistry,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Architecture,Education,Mathematics & Statistics,Other Health",False,False
13390,1001+,Omsk State Technical University,10.3–25.0,13390,16.6,1344,7.9,1482,27.3,1072,35.3,1066,30.4,1061,Russian Federation,"13,102",11.4,17%,37 : 63,Omsk State Technical University,"Electrical & Electronic Engineering,Psychology,Business & Management,General Engineering,Chemistry,Mechanical & Aerospace Engineering,Economics & Econometrics,Communication & Media Studies,Computer Science,Chemical Engineering,Art, Performing Arts & Design",False,False
13400,1001+,Ondokuz Mayis University,10.3–25.0,13400,15.7,1405,8.8,1404,7.9,1483,37.2,861,27.5,1149,Turkey,"37,333",28.1,10%,50 : 50,Ondokuz Mayis University,"Architecture,Civil Engineering,Business & Management,Psychology,Sport Science,Agriculture & Forestry,Education,Communication & Media Studies,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Geography,Biological Sciences,History, Philosophy & Theology,Accounting & Finance,Veterinary Science,Chemistry,Archaeology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Electrical & Electronic Engineering,General Engineering,Physics & Astronomy,Mathematics & Statistics,Sociology,Chemical Engineering,Medicine & Dentistry,Law,Other Health,Computer Science",False,False
13410,1001+,Osaka City University,10.3–25.0,13410,25.6,656,14.4,926,28.2,1054,41.5,605,24.7,1217,Japan,"8,019",8.7,3%,36 : 64,Osaka City University,"Education,Communication & Media Studies,Chemical Engineering,Biological Sciences,Business & Management,Archaeology,Art, Performing Arts & Design,Accounting & Finance,Other Health,Computer Science,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,General Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Sport Science,Geography,Psychology,Economics & Econometrics,Chemistry,Agriculture & Forestry,History, Philosophy & Theology,Mathematics & Statistics,Law,Electrical & Electronic Engineering,Sociology,Architecture,Physics & Astronomy",False,False
13420,1001+,Osaka Institute of Technology,10.3–25.0,13420,15.1,1458,10.9,1194,22.0,1182,36.0,984,22.0,1311,Japan,"7,120",26.1,1%,12 : 88,Osaka Institute of Technology,"Law,Business & Management,Biological Sciences,Architecture,Chemical Engineering,Mathematics & Statistics,Civil Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Computer Science,Electrical & Electronic Engineering",False,False
13430,1001+,Osaka Medical College,10.3–25.0,13430,27.8,547,10.2,1258,14.7,1335,35.9,994,16.1,1494,Japan,"1,224",2.7,1%,51 : 49,Osaka Medical College,"Other Health,Medicine & Dentistry",False,False
13440,1001+,Osaka Prefecture University,10.3–25.0,13440,21.8,875,16.5,804,16.1,1302,42.2,570,21.7,1318,Japan,"7,710",12.2,4%,36 : 64,Osaka Prefecture University,"Geography,Psychology,History, Philosophy & Theology,General Engineering,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Computer Science,Veterinary Science,Business & Management,Electrical & Electronic Engineering,Education,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Communication & Media Studies,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,Sport Science,Other Health,Law,Accounting & Finance,Biological Sciences,Sociology,Mechanical & Aerospace Engineering,Chemical Engineering,Physics & Astronomy",False,False
13450,1001+,University of Ostrava,10.3–25.0,13450,17.3,1260,14.4,927,24.9,1115,33.5,1412,40.7,804,Czech Republic,"8,796",17.7,9%,70 : 30,University of Ostrava,"History, Philosophy & Theology,Agriculture & Forestry,Physics & Astronomy,Communication & Media Studies,Computer Science,Mathematics & Statistics,Languages, Literature & Linguistics,Sport Science,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Biological Sciences,Sociology,Other Health,Geography,Chemistry,Politics & International Studies (incl Development Studies),Education,Psychology",False,False
13460,1001+,Universitas Padjadjaran,10.3–25.0,13460,22.5,829,8.6,1421,14.5,1339,40.5,652,22.0,1312,Indonesia,"42,928",15.3,1%,59 : 41,Universitas Padjadjaran,"Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Electrical & Electronic Engineering,History, Philosophy & Theology,Biological Sciences,Mathematics & Statistics,Psychology,Computer Science,Accounting & Finance,Chemistry,Business & Management,Economics & Econometrics,Sociology,Veterinary Science,Medicine & Dentistry,Physics & Astronomy,General Engineering,Communication & Media Studies,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Education,Law,Sport Science,Other Health,Agriculture & Forestry",False,False
13470,1001+,University of Pardubice,10.3–25.0,13470,19.0,1104,16.4,810,7.4,1490,34.5,1194,29.6,1079,Czech Republic,"6,961",13.1,8%,55 : 45,University of Pardubice,"Art, Performing Arts & Design,Civil Engineering,Economics & Econometrics,General Engineering,Accounting & Finance,Computer Science,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Business & Management,Sport Science,Biological Sciences,Chemical Engineering,Chemistry,Education,Physics & Astronomy,Archaeology,Other Health,History, Philosophy & Theology,Electrical & Electronic Engineering,Sociology,Mathematics & Statistics",False,False
13480,1001+,Paris Nanterre University,10.3–25.0,13480,22.6,822,18.2,726,12.8,1391,33.6,1388,51.2,574,France,"32,742",35.6,17%,62 : 38,Paris Nanterre University,"Geography,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Sport Science,Electrical & Electronic Engineering,Law,Economics & Econometrics,Languages, Literature & Linguistics,Archaeology,Communication & Media Studies,Education,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Business & Management,Sociology,Accounting & Finance,Psychology",False,False
13490,1001+,University of Patras,10.3–25.0,13490,16.6,1346,12.3,1071,39.9,849,39.2,712,37.8,891,Greece,"25,636",27.3,5%,44 : 56,University of Patras,"Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Economics & Econometrics,Civil Engineering,Mathematics & Statistics,Chemical Engineering,Physics & Astronomy,Architecture,Computer Science,Geology, Environmental, Earth & Marine Sciences,Archaeology,Education,Chemistry,Art, Performing Arts & Design,Electrical & Electronic Engineering,History, Philosophy & Theology,Biological Sciences,Other Health,Law,Business & Management,Agriculture & Forestry,Medicine & Dentistry,General Engineering",False,False
13500,1001+,Pavol Jozef Šafárik University in Košice,10.3–25.0,13500,39.0,234,9.5,1326,16.0,1304,33.5,1413,63.9,368,Slovakia,"6,802",10.1,22%,65 : 35,Pavol Jozef Šafárik University in Košice,"Languages, Literature & Linguistics,Other Health,Physics & Astronomy,Communication & Media Studies,History, Philosophy & Theology,Computer Science,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Sport Science,Law,Geology, Environmental, Earth & Marine Sciences,Chemistry,Medicine & Dentistry,Biological Sciences,Geography,Agriculture & Forestry,Education,Psychology,Sociology",False,False
13510,1001+,Perm National Research Polytechnic University,10.3–25.0,13510,19.5,1054,10.5,1231,7.5,1487,56.5,291,23.2,1268,Russian Federation,"8,257",9.8,9%,38 : 62,Perm National Research Polytechnic University,"Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,General Engineering,Sport Science,Computer Science,Languages, Literature & Linguistics,Art, Performing Arts & Design,Sociology,Accounting & Finance,Politics & International Studies (incl Development Studies),Business & Management,Physics & Astronomy,Mathematics & Statistics,History, Philosophy & Theology,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,Civil Engineering",False,False
13520,1001+,Perm State University,10.3–25.0,13520,19.2,1082,9.9,1290,2.9,1522,38.8,746,16.8,1475,Russian Federation,"9,273",10.9,2%,62 : 38,Perm State University,"Physics & Astronomy,Biological Sciences,Accounting & Finance,Chemistry,Business & Management,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Agriculture & Forestry,Art, Performing Arts & Design,Geography,Sociology,Archaeology,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Education,Communication & Media Studies,Chemical Engineering,Law,Computer Science,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Psychology",False,False
13530,1001+,Pirogov Russian National Research Medical University,10.3–25.0,13530,38.3,244,10.0,1280,3.1,1521,37.1,869,21.1,1339,Russian Federation,"8,225",6.3,6%,72 : 28,Pirogov Russian National Research Medical University,"Medicine & Dentistry,Chemistry,Psychology,Other Health,Sociology,Biological Sciences",False,False
13540,1001+,PMAS Arid Agriculture University Rawalpindi,10.3–25.0,13540,14.8,1472,9.3,1345,23.2,1152,33.3,1525,38.3,871,Pakistan,"12,023",48.3,0%,38 : 62,PMAS Arid Agriculture University Rawalpindi,"Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Economics & Econometrics,Education,Accounting & Finance,Business & Management,General Engineering,Biological Sciences,Other Health,Agriculture & Forestry,Veterinary Science,Sociology",False,False
13550,1001+,Polytechnic Institute of Porto,10.3–25.0,13550,14.1,1495,9.4,1336,44.6,774,33.5,1414,34.9,948,Portugal,"18,259",16.8,6%,48 : 52,Polytechnic Institute of Porto,"Mathematics & Statistics,Education,Civil Engineering,Communication & Media Studies,Other Health,Business & Management,Accounting & Finance,Electrical & Electronic Engineering,Sport Science,Languages, Literature & Linguistics,General Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Computer Science,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics",False,False
13560,1001+,Polytechnic University of Bucharest,10.3–25.0,13560,16.0,1387,11.1,1174,11.8,1415,33.9,1311,21.3,1335,Romania,"29,699",23.1,3%,36 : 64,Polytechnic University of Bucharest,"Physics & Astronomy,Chemical Engineering,General Engineering,Mechanical & Aerospace Engineering,Computer Science,Civil Engineering,Electrical & Electronic Engineering,Mathematics & Statistics",False,False
13570,1001+,Polytechnic University of Timişoara,10.3–25.0,13570,14.7,1478,8.2,1459,13.8,1361,34.3,1233,19.3,1396,Romania,"12,762",20.6,2%,36 : 64,Polytechnic University of Timişoara,"General Engineering,Chemical Engineering,Communication & Media Studies,Mechanical & Aerospace Engineering,Business & Management,Computer Science,Civil Engineering,Electrical & Electronic Engineering,Architecture",False,False
13580,1001+,Pondicherry University,10.3–25.0,13580,36.5,284,20.3,644,16.7,1287,33.4,1485,14.8,1517,India,"6,940",20.1,1%,41 : 59,Pondicherry University,"Archaeology,Electrical & Electronic Engineering,Psychology,Computer Science,Physics & Astronomy,Business & Management,Chemistry,Sociology,Economics & Econometrics,Sport Science,Mathematics & Statistics,Accounting & Finance,Law,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Geography,Art, Performing Arts & Design,Education,Communication & Media Studies",False,False
13590,1001+,Pontifical Catholic University of Minas Gerais,10.3–25.0,13590,14.6,1484,8.3,1450,7.0,1495,33.7,1364,20.7,1354,Brazil,"65,117",39.5,0%,53 : 47,Pontifical Catholic University of Minas Gerais,"Sociology,Computer Science,Education,Languages, Literature & Linguistics,Sport Science,Civil Engineering,Law,Mathematics & Statistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Economics & Econometrics,Physics & Astronomy,Other Health,Psychology,Veterinary Science,Art, Performing Arts & Design,Accounting & Finance,Medicine & Dentistry,Geography,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,General Engineering,Architecture,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering",False,False
13600,1001+,Pontifical Catholic University of Peru,10.3–25.0,13600,20.5,968,8.9,1393,36.6,910,34.7,1165,45.4,687,Peru,"25,807",7.4,2%,47 : 53,Pontifical Catholic University of Peru,"Economics & Econometrics,Accounting & Finance,Electrical & Electronic Engineering,Chemistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Geography,Agriculture & Forestry,Communication & Media Studies,History, Philosophy & Theology,Architecture,Archaeology,Education,Languages, Literature & Linguistics,Art, Performing Arts & Design,Physics & Astronomy,Computer Science,General Engineering,Sociology,Other Health,Law,Civil Engineering,Business & Management,Psychology",False,False
13610,1001+,Pontifical Catholic University of Valparaíso,10.3–25.0,13610,16.8,1325,16.0,831,17.2,1275,47.4,412,48.9,612,Chile,"16,511",24.1,1%,42 : 58,Pontifical Catholic University of Valparaíso,"Communication & Media Studies,Geography,Mechanical & Aerospace Engineering,Chemistry,Biological Sciences,Sport Science,Languages, Literature & Linguistics,Physics & Astronomy,History, Philosophy & Theology,Sociology,Civil Engineering,Chemical Engineering,Accounting & Finance,Art, Performing Arts & Design,Other Health,Architecture,General Engineering,Education,Psychology,Agriculture & Forestry,Computer Science,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law",False,False
13620,1001+,Universidad Pontificia Bolivariana (UPB),10.3–25.0,13620,16.9,1311,9.2,1361,7.9,1484,33.7,1365,37.3,906,Colombia,"15,400",14.0,2%,54 : 46,Universidad Pontificia Bolivariana (UPB),"Architecture,Psychology,History, Philosophy & Theology,Law,Electrical & Electronic Engineering,Business & Management,Communication & Media Studies,Economics & Econometrics,Mechanical & Aerospace Engineering,General Engineering,Politics & International Studies (incl Development Studies),Computer Science,Languages, Literature & Linguistics,Medicine & Dentistry,Chemical Engineering,Education",False,False
13630,1001+,Pontifícia Universidade Católica do Paraná,10.3–25.0,13630,19.4,1062,11.3,1163,30.9,1014,36.3,954,27.8,1137,Brazil,"16,353",18.1,1%,53 : 47,Pontifícia Universidade Católica do Paraná,"Languages, Literature & Linguistics,Agriculture & Forestry,History, Philosophy & Theology,Computer Science,Business & Management,Accounting & Finance,Education,Veterinary Science,Architecture,Economics & Econometrics,Psychology,General Engineering,Communication & Media Studies,Medicine & Dentistry,Sport Science,Mechanical & Aerospace Engineering,Sociology,Other Health,Art, Performing Arts & Design,Biological Sciences,Law,Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering",False,False
13640,1001+,Port Said University,10.3–25.0,13640,13.9,1500,7.2,1522,19.6,1227,33.4,1486,42.3,764,Egypt,"22,163",27.7,0%,47 : 53,Port Said University,"Biological Sciences,Sociology,Computer Science,Mathematics & Statistics,General Engineering,Chemical Engineering,Psychology,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Sport Science,Civil Engineering,Physics & Astronomy,Veterinary Science,Geography,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Chemistry,Agriculture & Forestry,Other Health,Education,Communication & Media Studies",False,False
13650,1001+,Prince of Songkla University,10.3–25.0,13650,17.9,1204,11.2,1170,18.8,1237,37.8,818,31.5,1034,Thailand,"37,788",15.6,2%,70 : 30,Prince of Songkla University,"Psychology,Veterinary Science,Accounting & Finance,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Education,Law,Communication & Media Studies,Economics & Econometrics,Architecture,Agriculture & Forestry,Chemical Engineering,Sociology,Mathematics & Statistics,Chemistry,Art, Performing Arts & Design,Medicine & Dentistry,History, Philosophy & Theology,Computer Science,Electrical & Electronic Engineering,Physics & Astronomy,Business & Management,Civil Engineering,Other Health,Biological Sciences,Geography",False,False
13660,1001+,PSG College of Technology,10.3–25.0,13660,17.2,1272,8.9,1394,12.2,1407,34.0,1289,14.2,1524,India,"8,563",13.8,0%,38 : 62,PSG College of Technology,"Business & Management,General Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,Physics & Astronomy,Civil Engineering,Computer Science",False,False
13670,1001+,Public University of Navarre,10.3–25.0,13670,18.5,1155,12.7,1048,36.1,925,35.9,995,45.3,688,Spain,"7,481",11.7,8%,51 : 49,Public University of Navarre,"Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Physics & Astronomy,Mathematics & Statistics,Medicine & Dentistry,Chemistry,Other Health,Psychology,History, Philosophy & Theology,Agriculture & Forestry,Computer Science,Biological Sciences,Business & Management,Law,Accounting & Finance,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Education,General Engineering,Sociology",False,False
