rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
7340,601-800,Ohio University (Main campus),18.6—27.5,7340,24.9,509,14.2,645,28.5,684,34.2,737,29.5,699,United States,"30,341",20.9,6%,57 : 43,Ohio University (Main campus),"Psychology,Accounting & Finance,Chemistry,Geology, Environmental, Earth & Marine Sciences,Computer Science,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Biological Sciences,Business & Management,General Engineering,Languages, Literature & Linguistics,Sociology,Mathematics & Statistics,Communication & Media Studies,Medicine & Dentistry,Economics & Econometrics,History, Philosophy & Theology,Physics & Astronomy,Sport Science,Chemical Engineering,Geography,Civil Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Other Health",False,False
7350,601-800,Okayama University,18.6—27.5,7350,26.1,469,14.6,633,26.4,702,44.0,350,21.9,824,Japan,"13,186",8.2,4%,38 : 62,Okayama University,"Archaeology,Accounting & Finance,Education,Mathematics & Statistics,Civil Engineering,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Agriculture & Forestry,Biological Sciences,Chemistry,Medicine & Dentistry,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Architecture,Other Health,Art, Performing Arts & Design,Physics & Astronomy,General Engineering,Law,Chemical Engineering,Economics & Econometrics",False,False
7360,601-800,Osaka City University,18.6—27.5,7360,28.5,398,13.4,671,33.6,630,40.2,449,21.8,825,Japan,"8,493",9.8,4%,36 : 64,Osaka City University,"Education,Communication & Media Studies,Chemical Engineering,Biological Sciences,Business & Management,Archaeology,Art, Performing Arts & Design,Accounting & Finance,Other Health,Computer Science,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,General Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Sport Science,Geography,Psychology,Economics & Econometrics,Chemistry,Agriculture & Forestry,History, Philosophy & Theology,Mathematics & Statistics,Law,Electrical & Electronic Engineering,Sociology,Architecture,Physics & Astronomy",False,False
7370,601-800,University of Oviedo,18.6—27.5,7370,18.3,786,12.4,711,44.2,528,33.4,792,30.5,684,Spain,"24,845",14.5,2%,54 : 46,University of Oviedo,"Other Health,Chemistry,Civil Engineering,Languages, Literature & Linguistics,Chemical Engineering,Physics & Astronomy,Accounting & Finance,General Engineering,Geography,Business & Management,Education,Agriculture & Forestry,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Psychology,Computer Science,Law,Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Archaeology,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Sociology",False,False
7380,601-800,Palacký University Olomouc,18.6—27.5,7380,19.0,749,12.6,700,40.8,561,32.9,835,52.2,371,Czech Republic,"18,482",11.1,9%,69 : 31,Palacký University Olomouc,"Geography,Chemistry,Geology, Environmental, Earth & Marine Sciences,Sport Science,Mathematics & Statistics,General Engineering,Medicine & Dentistry,Psychology,History, Philosophy & Theology,Archaeology,Education,Art, Performing Arts & Design,Biological Sciences,Languages, Literature & Linguistics,Economics & Econometrics,Law,Communication & Media Studies,Other Health,Sociology,Business & Management,Politics & International Studies (incl Development Studies),Computer Science,Physics & Astronomy",False,False
7390,601-800,Panjab University,18.6—27.5,7390,23.8,545,9.2,854,46.2,506,32.3,913,15.2,950,India,"15,778",22.3,1%,48 : 52,Panjab University,"Chemistry,History, Philosophy & Theology,Accounting & Finance,Communication & Media Studies,Economics & Econometrics,Geography,Mechanical & Aerospace Engineering,Law,Psychology,Business & Management,Physics & Astronomy,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Computer Science,Sociology,Archaeology,Education,Mathematics & Statistics,Sport Science,Medicine & Dentistry,Politics & International Studies (incl Development Studies),General Engineering,Languages, Literature & Linguistics,Other Health,Electrical & Electronic Engineering,Biological Sciences",False,False
7400,601-800,University of Patras,18.6—27.5,7400,15.3,910,11.4,758,35.9,607,43.6,360,34.6,625,Greece,"24,477",32.9,6%,51 : 49,University of Patras,"Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Economics & Econometrics,Civil Engineering,Mathematics & Statistics,Chemical Engineering,Physics & Astronomy,Architecture,Computer Science,Geology, Environmental, Earth & Marine Sciences,Archaeology,Education,Chemistry,Art, Performing Arts & Design,Electrical & Electronic Engineering,History, Philosophy & Theology,Biological Sciences,Other Health,Law,Business & Management,Agriculture & Forestry,Medicine & Dentistry,General Engineering",False,False
7410,601-800,Peter the Great St Petersburg Polytechnic University,18.6—27.5,7410,30.9,351,15.9,591,17.1,810,48.8,262,40.1,549,Russian Federation,"15,759",6.0,15%,43 : 57,Peter the Great St Petersburg Polytechnic University,"Chemical Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Sociology,Mechanical & Aerospace Engineering,Computer Science,Chemistry,Communication & Media Studies,Mathematics & Statistics,History, Philosophy & Theology,Accounting & Finance,General Engineering,Business & Management,Languages, Literature & Linguistics,Art, Performing Arts & Design,Sport Science,Electrical & Electronic Engineering,Law,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Psychology,Education,Economics & Econometrics",False,False
7420,601-800,Pontifical Catholic University of Rio Grande do Sul (PUCRS),18.6—27.5,7420,20.3,691,11.8,736,28.7,683,46.2,303,23.1,797,Brazil,"21,471",21.1,1%,47 : 53,Pontifical Catholic University of Rio Grande do Sul (PUCRS),"Economics & Econometrics,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Biological Sciences,Art, Performing Arts & Design,Computer Science,Sport Science,Electrical & Electronic Engineering,Architecture,Other Health,Communication & Media Studies,Accounting & Finance,Law,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Languages, Literature & Linguistics,Psychology,Education,Business & Management,General Engineering",False,False
7430,601-800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),18.6—27.5,7430,27.3,430,23.9,402,20.6,771,100.0,9,35.2,619,Brazil,"15,047",21.9,3%,51 : 49,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),"History, Philosophy & Theology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Law,Communication & Media Studies,Computer Science,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences,Education,Chemistry,Architecture,Civil Engineering,Geography,Business & Management,Psychology,Economics & Econometrics,Physics & Astronomy,Chemical Engineering,Electrical & Electronic Engineering,Sociology",False,False
7440,601-800,University of Pretoria,18.6—27.5,7440,22.7,586,24.1,390,25.6,708,63.2,154,47.1,443,South Africa,"34,447",23.3,8%,57 : 43,University of Pretoria UP,"Electrical & Electronic Engineering,History, Philosophy & Theology,Communication & Media Studies,Biological Sciences,Sociology,Chemistry,Civil Engineering,Art, Performing Arts & Design,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Computer Science,Geography,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Archaeology,Psychology,Architecture,Sport Science,Languages, Literature & Linguistics,Education,Economics & Econometrics,Mathematics & Statistics,Other Health,Veterinary Science,Business & Management,Accounting & Finance,Law,General Engineering",False,False
7450,601-800,Universiti Putra Malaysia,18.6—27.5,7450,26.9,444,24.3,388,14.4,849,36.3,608,59.6,294,Malaysia,"24,161",12.0,17%,73 : 27,Universiti Putra Malaysia,"Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Agriculture & Forestry,Other Health,Civil Engineering,Accounting & Finance,Medicine & Dentistry,Chemistry,Psychology,Physics & Astronomy,Geography,Electrical & Electronic Engineering,Veterinary Science,Languages, Literature & Linguistics,Architecture,Economics & Econometrics,Biological Sciences,Archaeology,Communication & Media Studies,Sport Science,Chemical Engineering,Education,Sociology,Business & Management,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Mathematics & Statistics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science",False,False
7460,601-800,University of Pécs,18.6—27.5,7460,20.0,706,9.1,856,33.1,635,38.2,515,55.9,329,Hungary,"18,109",14.6,13%,54 : 46,University of Pécs,"Archaeology,Mechanical & Aerospace Engineering,Physics & Astronomy,Accounting & Finance,Architecture,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Chemistry,Chemical Engineering,Biological Sciences,Agriculture & Forestry,Art, Performing Arts & Design,Business & Management,Civil Engineering,Education,Electrical & Electronic Engineering,Communication & Media Studies,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Law,General Engineering,Geography,Sociology,Mathematics & Statistics,Other Health,Computer Science,Languages, Literature & Linguistics,Sport Science,Psychology",False,False
7470,601-800,Quaid-i-Azam University,18.6—27.5,7470,18.2,791,0.8,981,56.9,410,32.1,958,39.9,554,Pakistan,"13,126",26.0,0%,52 : 48,Quaid-i-Azam University,"Business & Management,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Archaeology,Accounting & Finance,Economics & Econometrics,Geography,Mathematics & Statistics,Psychology,Communication & Media Studies,General Engineering,Law,Chemistry,Computer Science,Sociology,Politics & International Studies (incl Development Studies),Physics & Astronomy,History, Philosophy & Theology,Other Health,Medicine & Dentistry,Languages, Literature & Linguistics",False,False
7480,601-800,Rochester Institute of Technology,18.6—27.5,7480,19.8,717,16.2,582,30.9,660,33.7,763,33.8,639,United States,"13,518",14.1,16%,34 : 66,Rochester Institute of Technology,"Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences,Physics & Astronomy,Medicine & Dentistry,Business & Management,Communication & Media Studies,Mathematics & Statistics,Psychology,Other Health,Languages, Literature & Linguistics,Chemistry,General Engineering,Civil Engineering,Sociology,Computer Science,History, Philosophy & Theology,Sport Science,Art, Performing Arts & Design,Accounting & Finance,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Chemical Engineering,Economics & Econometrics",False,False
7490,601-800,University of Roehampton,18.6—27.5,7490,16.6,857,17.4,552,18.3,798,32.2,927,66.5,232,United Kingdom,"7,455",18.4,23%,73 : 27,University of Roehampton,"Sport Science,History, Philosophy & Theology,Sociology,Law,Languages, Literature & Linguistics,Communication & Media Studies,Biological Sciences,Accounting & Finance,Psychology,Computer Science,Business & Management,Politics & International Studies (incl Development Studies),Other Health,Economics & Econometrics,Art, Performing Arts & Design,Education",False,False
7500,601-800,Universiti Sains Malaysia,18.6—27.5,7500,33.1,293,16.0,587,13.1,866,37.9,527,44.2,483,Malaysia,"28,592",14.7,8%,62 : 38,Universiti Sains Malaysia,"Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Education,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemical Engineering,Geography,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,History, Philosophy & Theology,Electrical & Electronic Engineering,Sociology,Languages, Literature & Linguistics,Sport Science,Economics & Econometrics,Biological Sciences,Archaeology,Computer Science,Communication & Media Studies,Medicine & Dentistry,General Engineering,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Business & Management",False,False
7510,601-800,University of Salamanca,18.6—27.5,7510,23.3,565,14.4,637,32.2,650,35.2,678,44.5,478,Spain,"32,517",19.1,12%,60 : 40,University of Salamanca,"Civil Engineering,Chemistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,General Engineering,Geography,Archaeology,Computer Science,Agriculture & Forestry,Electrical & Electronic Engineering,Communication & Media Studies,Architecture,Other Health,Biological Sciences,Sociology,Medicine & Dentistry,Law,Psychology,Art, Performing Arts & Design,Economics & Econometrics,Physics & Astronomy,Accounting & Finance,Education,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemical Engineering,Mathematics & Statistics,Business & Management,Mechanical & Aerospace Engineering",False,False
7520,601-800,University of Salford,18.6—27.5,7520,19.6,722,14.4,638,23.7,729,32.7,861,64.9,247,United Kingdom,"15,610",16.9,22%,51 : 49,University of Salford,"Geography,Biological Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Chemistry,Mechanical & Aerospace Engineering,Chemical Engineering,Communication & Media Studies,Sociology,Sport Science,Law,Business & Management,Physics & Astronomy,Psychology,Economics & Econometrics,Computer Science,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Civil Engineering,Art, Performing Arts & Design,Architecture,Electrical & Electronic Engineering,Other Health,History, Philosophy & Theology",False,False
7530,601-800,University of Santiago de Compostela,18.6—27.5,7530,19.8,718,14.9,623,40.9,559,35.7,636,42.4,508,Spain,"28,259",15.9,9%,63 : 37,University of Santiago de Compostela,"Agriculture & Forestry,Geography,Psychology,Computer Science,General Engineering,Accounting & Finance,Electrical & Electronic Engineering,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Law,Chemical Engineering,Chemistry,Medicine & Dentistry,Biological Sciences,Sociology,Other Health,Politics & International Studies (incl Development Studies),Business & Management,Physics & Astronomy,Economics & Econometrics,Civil Engineering,Education,Art, Performing Arts & Design,Veterinary Science,Mathematics & Statistics,Communication & Media Studies",False,False
7540,601-800,Savitribai Phule Pune University,18.6—27.5,7540,38.7,206,11.4,759,14.8,844,33.0,825,18.6,879,India,"5,493",14.7,4%,33 : 67,Savitribai Phule Pune University,"Mathematics & Statistics,Education,Geography,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Economics & Econometrics,Physics & Astronomy,History, Philosophy & Theology,Languages, Literature & Linguistics,Computer Science,Politics & International Studies (incl Development Studies),Business & Management,Art, Performing Arts & Design,Sport Science,Other Health,Chemistry,Communication & Media Studies,Biological Sciences,Psychology,Sociology,Law",False,False
7550,601-800,University of Science and Technology Beijing,18.6—27.5,7550,26.8,446,22.4,431,10.8,902,63.3,153,16.3,928,China,"24,136",15.8,4%,35 : 65,University of Science and Technology Beijing,"General Engineering,Mechanical & Aerospace Engineering,Chemistry,Art, Performing Arts & Design,History, Philosophy & Theology,Chemical Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Law,Civil Engineering,Mathematics & Statistics,Computer Science,Accounting & Finance,Languages, Literature & Linguistics,Biological Sciences,Sociology,Geology, Environmental, Earth & Marine Sciences,Business & Management",False,False
7560,601-800,University of Seville,18.6—27.5,7560,19.5,725,13.9,657,33.1,636,37.9,528,34.4,628,Spain,"62,090",17.0,6%,54 : 46,University of Seville,"Electrical & Electronic Engineering,Education,Accounting & Finance,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Other Health,Archaeology,History, Philosophy & Theology,Geography,Computer Science,Biological Sciences,Physics & Astronomy,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Mechanical & Aerospace Engineering,Sociology,Art, Performing Arts & Design,Business & Management,Mathematics & Statistics,Languages, Literature & Linguistics,Civil Engineering,Sport Science,Architecture,Chemical Engineering,General Engineering,Communication & Media Studies,Law,Psychology,Chemistry",False,False
7570,601-800,Shantou University,18.6—27.5,7570,17.5,826,10.2,819,33.3,633,35.1,686,32.4,655,China,"9,805",13.8,0%,49 : 51,Shantou University,"Computer Science,Sociology,Chemical Engineering,Biological Sciences,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,General Engineering,Education,Languages, Literature & Linguistics,Communication & Media Studies,Electrical & Electronic Engineering,Economics & Econometrics,Chemistry,Other Health,Civil Engineering,Business & Management,Mathematics & Statistics,Medicine & Dentistry,Law,Accounting & Finance,Physics & Astronomy",False,False
7580,601-800,Shinshu University,18.6—27.5,7580,22.3,603,11.4,760,26.2,703,37.3,561,21.1,838,Japan,"11,026",10.4,2%,32 : 68,Shinshu University Shindai Shin shu,"Chemical Engineering,Law,Business & Management,Architecture,Other Health,Accounting & Finance,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Education,Physics & Astronomy,History, Philosophy & Theology,General Engineering,Mathematics & Statistics,Medicine & Dentistry,Agriculture & Forestry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Biological Sciences,Economics & Econometrics,Chemistry,Mechanical & Aerospace Engineering",False,False
7590,601-800,Shiraz University,18.6—27.5,7590,19.1,744,19.4,500,17.7,805,54.7,199,15.2,951,Iran,"13,686",21.5,1%,52 : 48,Shiraz University,"Sociology,Physics & Astronomy,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Languages, Literature & Linguistics,Chemical Engineering,Art, Performing Arts & Design,Biological Sciences,Sport Science,Education,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Architecture,Psychology,General Engineering,Law,Mathematics & Statistics,Veterinary Science,Geography,Archaeology,Accounting & Finance,Civil Engineering,History, Philosophy & Theology,Agriculture & Forestry,Computer Science,Economics & Econometrics,Chemistry,Business & Management",False,False
7600,601-800,Sichuan University,18.6—27.5,7600,26.1,470,21.2,460,20.1,780,76.3,90,18.3,893,China,"61,533",14.1,4%,49 : 51,Sichuan University,"Mathematics & Statistics,Biological Sciences,Languages, Literature & Linguistics,Civil Engineering,Other Health,General Engineering,Agriculture & Forestry,Law,Art, Performing Arts & Design,Business & Management,Architecture,History, Philosophy & Theology,Economics & Econometrics,Chemistry,Medicine & Dentistry,Physics & Astronomy",False,False
7610,601-800,Sohag University,18.6—27.5,7610,21.6,638,1.8,980,30.9,661,32.1,962,43.4,493,Egypt,"36,460",24.4,0%,76 : 24,Sohag University,"Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Mechanical & Aerospace Engineering,Business & Management,Archaeology,Physics & Astronomy,Psychology,Languages, Literature & Linguistics,Medicine & Dentistry,History, Philosophy & Theology,Civil Engineering,Art, Performing Arts & Design,Other Health,Mathematics & Statistics,Accounting & Finance,Electrical & Electronic Engineering,Geography,Sociology,Agriculture & Forestry,Computer Science,Chemistry,Education,Communication & Media Studies,General Engineering,Sport Science,Law,Veterinary Science",False,False
7620,601-800,South China University of Technology,18.6—27.5,7620,20.3,694,19.4,501,39.5,571,67.9,123,18.6,880,China,"41,868",17.0,3%,34 : 66,South China University of Technology,"Biological Sciences,Architecture,Civil Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Mechanical & Aerospace Engineering,Chemical Engineering,Accounting & Finance,General Engineering,Chemistry,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Sociology,Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,Agriculture & Forestry,Medicine & Dentistry,History, Philosophy & Theology,Law,Politics & International Studies (incl Development Studies),Computer Science,Communication & Media Studies,Sport Science,Other Health",False,False
7630,601-800,University of Southern Queensland,18.6—27.5,7630,21.8,630,14.6,634,20.7,767,32.7,862,67.7,222,Australia,"14,388",27.9,20%,55 : 45,University of Southern Queensland usq,"Art, Performing Arts & Design,Civil Engineering,Law,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Computer Science,Chemistry,Sociology,Business & Management,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Mechanical & Aerospace Engineering,Physics & Astronomy,General Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Education,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Biological Sciences,Archaeology,Other Health,Agriculture & Forestry,Mathematics & Statistics,Sport Science",False,False
7640,601-800,Sri Venkateswara University,18.6—27.5,7640,34.3,277,11.5,752,11.2,894,32.8,851,15.5,942,India,"6,880",15.5,0%,25 : 75,Sri Venkateswara University,"Electrical & Electronic Engineering,History, Philosophy & Theology,Chemical Engineering,Languages, Literature & Linguistics,Sociology,Mathematics & Statistics,Education,Economics & Econometrics,General Engineering,Biological Sciences,Art, Performing Arts & Design,Geography,Mechanical & Aerospace Engineering,Psychology,Chemistry,Computer Science,Archaeology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Law,Civil Engineering,Other Health,Physics & Astronomy,Accounting & Finance",False,False
7650,601-800,Suez Canal University,18.6—27.5,7650,16.6,859,22.5,429,18.7,794,32.1,965,44.9,473,Egypt,"34,490",12.3,2%,61 : 39,Suez Canal University,"Mathematics & Statistics,Chemical Engineering,Business & Management,Computer Science,Agriculture & Forestry,Communication & Media Studies,Economics & Econometrics,Biological Sciences,Geography,Archaeology,Education,Veterinary Science,Medicine & Dentistry,Physics & Astronomy,Architecture,General Engineering,Psychology,Accounting & Finance,Electrical & Electronic Engineering,Sociology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Sport Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Civil Engineering,Chemistry",False,False
7660,601-800,Sultan Qaboos University,18.6—27.5,7660,23.2,569,9.6,841,17.0,812,40.9,431,70.3,205,Oman,"7,634",8.5,3%,50 : 50,Sultan Qaboos University,"Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Chemical Engineering,Languages, Literature & Linguistics,Sociology,Agriculture & Forestry,Education,Mathematics & Statistics,Law,Chemistry,Archaeology,Geography,Politics & International Studies (incl Development Studies),Psychology,Other Health,Architecture,Electrical & Electronic Engineering,Economics & Econometrics,Civil Engineering,Veterinary Science,History, Philosophy & Theology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,General Engineering,Biological Sciences,Communication & Media Studies,Computer Science",False,False
7670,601-800,Suranaree University of Technology,18.6—27.5,7670,20.6,680,10.9,789,22.4,749,33.6,774,31.5,667,Thailand,"10,548",26.8,1%,53 : 47,Suranaree University of Technology,"General Engineering,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Other Health,Sport Science,Communication & Media Studies,Civil Engineering,Mathematics & Statistics,Biological Sciences,Chemical Engineering,Physics & Astronomy,Business & Management,Chemistry,Agriculture & Forestry",False,False
7680,601-800,University of Szeged,18.6—27.5,7680,20.6,681,11.0,782,30.0,668,36.1,616,50.8,390,Hungary,"21,420",13.1,11%,58 : 42,University of Szeged,"Physics & Astronomy,Communication & Media Studies,Sociology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Geography,History, Philosophy & Theology,Agriculture & Forestry,Chemical Engineering,Law,Languages, Literature & Linguistics,Biological Sciences,Education,Accounting & Finance,Other Health,Mathematics & Statistics,Business & Management,Mechanical & Aerospace Engineering,Archaeology,Electrical & Electronic Engineering,Art, Performing Arts & Design,Chemistry,Medicine & Dentistry,Economics & Econometrics,Sport Science,Psychology",False,False
7690,601-800,Universidade Estadual Paulista (Unesp),18.6—27.5,7690,29.5,382,18.8,514,9.2,923,34.5,718,18.8,876,Brazil,"53,884",14.1,2%,51 : 49,Universidade Estadual Paulista (Unesp),"Chemistry,Computer Science,Electrical & Electronic Engineering,Medicine & Dentistry,Law,Art, Performing Arts & Design,Other Health,General Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Civil Engineering,Veterinary Science,Accounting & Finance,Communication & Media Studies,Sport Science,Economics & Econometrics,Archaeology,Chemical Engineering,Physics & Astronomy,Mathematics & Statistics,Education,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Psychology,Architecture,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Agriculture & Forestry,Sociology",False,False
7700,601-800,TOBB University of Economics and Technology,18.6—27.5,7700,13.6,959,10.6,805,28.3,688,32.4,900,30.1,688,Turkey,"4,506",17.6,1%,42 : 58,TOBB University of Economics and Technology,"Communication & Media Studies,General Engineering,Law,Chemistry,Physics & Astronomy,Accounting & Finance",False,False
7710,601-800,Taipei Medical University,18.6—27.5,7710,26.4,459,21.1,461,27.3,698,97.9,33,28.4,712,Taiwan,"6,102",10.4,6%,57 : 43,Taipei Medical University TMU Taiwan medicine,"Electrical & Electronic Engineering,Sociology,Law,Medicine & Dentistry,Business & Management,Other Health,Biological Sciences,History, Philosophy & Theology,General Engineering,Politics & International Studies (incl Development Studies)",False,False
7720,601-800,Tallinn University of Technology,18.6—27.5,7720,14.7,937,11.4,761,44.7,520,44.7,328,42.5,505,Estonia,"13,050",24.5,6%,45 : 55,Tallinn University of Technology,"Biological Sciences,Accounting & Finance,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Chemistry,Economics & Econometrics,Civil Engineering,Physics & Astronomy,Business & Management,Mechanical & Aerospace Engineering,Architecture,Mathematics & Statistics,Chemical Engineering,Politics & International Studies (incl Development Studies),Computer Science,General Engineering,Law",False,False
7730,601-800,Tata Institute of Fundamental Research,18.6—27.5,7730,24.4,519,10.0,826,45.1,519,32.1,967,37.2,592,India,579,2.2,1%,33 : 67,Tata Institute of Fundamental Research,"Physics & Astronomy,Education,Mathematics & Statistics,Computer Science,Biological Sciences,Chemistry",False,False
7740,601-800,Technical University of Madrid,18.6—27.5,7740,21.9,624,13.7,662,30.8,662,39.1,485,41.9,518,Spain,"40,523",13.3,12%,32 : 68,Technical University of Madrid,"Computer Science,Biological Sciences,General Engineering,Agriculture & Forestry,Art, Performing Arts & Design,Civil Engineering,Architecture,Chemical Engineering,Sport Science,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Education",False,False
7750,601-800,Teesside University,18.6—27.5,7750,15.8,893,8.8,870,34.4,623,32.4,901,44.4,481,United Kingdom,"11,375",18.5,11%,57 : 43,Teesside University,"Chemical Engineering,Mathematics & Statistics,Chemistry,Civil Engineering,Mechanical & Aerospace Engineering,Business & Management,Other Health,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Art, Performing Arts & Design,Law,Geography,Education,Veterinary Science,Computer Science,Accounting & Finance,Psychology,General Engineering,Electrical & Electronic Engineering,Economics & Econometrics,Sport Science,Languages, Literature & Linguistics,Agriculture & Forestry,Biological Sciences,Medicine & Dentistry,Sociology,Geology, Environmental, Earth & Marine Sciences",False,False
7760,601-800,University of Tehran,18.6—27.5,7760,27.8,413,12.6,701,22.1,753,32.1,968,19.1,872,Iran,"54,000",27.0,1%,45 : 55,University of Tehran,"History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Mathematics & Statistics,General Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Chemistry,Business & Management,Art, Performing Arts & Design,Education,Law,Physics & Astronomy,Veterinary Science,Architecture,Accounting & Finance,Mechanical & Aerospace Engineering,Geography,Computer Science,Communication & Media Studies,Sociology,Archaeology,Economics & Econometrics,Biological Sciences,Sport Science,Chemical Engineering,Civil Engineering,Psychology",False,False
7770,601-800,Tehran University of Medical Sciences,18.6—27.5,7770,50.2,97,14.2,647,14.1,853,33.6,775,15.5,943,Iran,"13,388",8.1,2%,60 : 40,Tehran University of Medical Sciences,"Medicine & Dentistry,Biological Sciences,Other Health",False,False
