rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
11200,1001+,University of Fortaleza (UNIFOR),10.7–22.1,11200,14.8,1328,7.3,1386,41.4,755,34.4,1357,29.1,1005,Brazil,"23,923",15.2,0%,49 : 51,University of Fortaleza (UNIFOR),"Art, Performing Arts & Design,Computer Science,Politics & International Studies (incl Development Studies),Business & Management,Communication & Media Studies,Mechanical & Aerospace Engineering,Civil Engineering,General Engineering,Electrical & Electronic Engineering,Economics & Econometrics,Veterinary Science,Accounting & Finance,Law,Architecture,Other Health,Sport Science,Medicine & Dentistry,Psychology",False,False
11210,1001+,Université Frères Mentouri Constantine 1,10.7–22.1,11210,19.4,974,7.5,1373,7.9,1348,35.4,1094,37.8,820,Algeria,"35,382",20.5,0%,56 : 44,Université Frères Mentouri Constantine 1,"Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Chemistry,General Engineering,Physics & Astronomy,Veterinary Science,Agriculture & Forestry,Mathematics & Statistics,Electrical & Electronic Engineering,Law,Mechanical & Aerospace Engineering,Chemical Engineering,Biological Sciences,Languages, Literature & Linguistics",False,False
11220,1001+,University of Fukui,10.7–22.1,11220,19.7,952,10.7,1108,9.7,1321,39.7,678,21.6,1191,Japan,"5,020",9.3,4%,30 : 70,University of Fukui,"Medicine & Dentistry,Mechanical & Aerospace Engineering,Physics & Astronomy,Biological Sciences,Chemical Engineering,General Engineering,Chemistry,Accounting & Finance,Business & Management,Education,Politics & International Studies (incl Development Studies),Computer Science,Civil Engineering,Sociology,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Other Health",False,False
11230,1001+,Universitas Gadjah Mada,10.7–22.1,11230,23.4,726,11.0,1088,15.7,1196,61.4,215,34.1,902,Indonesia,"38,310",8.6,2%,58 : 42,Universitas Gadjah Mada,"Mathematics & Statistics,Law,Languages, Literature & Linguistics,Chemical Engineering,Computer Science,Veterinary Science,Communication & Media Studies,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Archaeology,Economics & Econometrics,Mechanical & Aerospace Engineering,Agriculture & Forestry,Business & Management,Psychology,General Engineering,Chemistry,Civil Engineering,Architecture,Other Health,Physics & Astronomy,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Sociology,Biological Sciences,Electrical & Electronic Engineering,History, Philosophy & Theology,Geography",False,False
11240,1001+,Gazi University,10.7–22.1,11240,18.8,1015,10.6,1119,13.2,1250,40.5,627,16.6,1339,Turkey,"77,346",30.3,3%,49 : 51,Gazi University,"Physics & Astronomy,Other Health,Civil Engineering,Architecture,Chemical Engineering,Biological Sciences,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Education,Chemistry,General Engineering,Mathematics & Statistics,Sport Science,Languages, Literature & Linguistics,Computer Science,Medicine & Dentistry",False,False
11250,1001+,Gaziantep University,10.7–22.1,11250,17.3,1135,9.0,1257,15.6,1200,34.7,1256,23.8,1132,Turkey,"37,903",38.1,6%,38 : 62,Gaziantep University,"Geography,Art, Performing Arts & Design,Languages, Literature & Linguistics,Sport Science,Sociology,Chemistry,Communication & Media Studies,General Engineering,History, Philosophy & Theology,Business & Management,Biological Sciences,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics,Economics & Econometrics,Archaeology,Other Health,Accounting & Finance,Civil Engineering,Medicine & Dentistry,Education,Law,Architecture",False,False
11260,1001+,University of Gdańsk,10.7–22.1,11260,15.7,1269,10.6,1120,19.7,1113,34.7,1257,29.9,984,Poland,"27,859",17.1,2%,69 : 31,University of Gdańsk,"Business & Management,Psychology,Biological Sciences,Communication & Media Studies,Physics & Astronomy,Sociology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Geography,Mathematics & Statistics,Economics & Econometrics,Law,Education,Accounting & Finance,History, Philosophy & Theology,Chemistry,Languages, Literature & Linguistics,Computer Science,Archaeology",False,False
11270,1001+,Gebze Technical University,10.7–22.1,11270,21.0,866,14.1,872,19.4,1119,36.7,938,27.5,1045,Turkey,"7,487",27.4,2%,34 : 66,Gebze Technical University,"Chemistry,Economics & Econometrics,Chemical Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Civil Engineering,Accounting & Finance,Computer Science,Business & Management,Biological Sciences,Architecture,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering",False,False
11280,1001+,Gifu University,10.7–22.1,11280,23.5,719,11.8,1029,16.9,1170,38.5,762,23.1,1150,Japan,"7,194",7.6,4%,36 : 64,Gifu University,"General Engineering,Economics & Econometrics,Biological Sciences,Mechanical & Aerospace Engineering,Sociology,Business & Management,Accounting & Finance,Electrical & Electronic Engineering,Medicine & Dentistry,Veterinary Science,Education,Civil Engineering,Chemical Engineering,Other Health,Agriculture & Forestry",False,False
11290,1001+,GITAM University,10.7–22.1,11290,16.7,1191,7.7,1358,15.0,1212,35.2,1136,19.6,1253,India,"17,226",14.2,2%,30 : 70,GITAM University,"Accounting & Finance,Civil Engineering,Architecture,Chemistry,General Engineering,Communication & Media Studies,Physics & Astronomy,Other Health,Sociology,History, Philosophy & Theology,Mathematics & Statistics,Psychology,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Business & Management,Computer Science,Biological Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Law,Art, Performing Arts & Design",False,False
11300,1001+,Government College University Lahore,10.7–22.1,11300,14.0,1359,9.1,1252,5.7,1376,34.4,1358,35.3,879,Pakistan,"9,986",24.1,1%,43 : 57,Government College University Lahore,"Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Biological Sciences,Accounting & Finance,Languages, Literature & Linguistics,Physics & Astronomy,Computer Science,Economics & Econometrics,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Other Health,Sport Science,Psychology,Geography,Education,Business & Management,History, Philosophy & Theology,Mathematics & Statistics,Chemistry",False,False
11310,1001+,Grigore T. Popa University of Medicine and Pharmacy,10.7–22.1,11310,17.6,1112,7.7,1359,14.5,1224,34.6,1285,41.2,741,Romania,"9,375",11.1,28%,66 : 34,Grigore T. Popa University of Medicine and Pharmacy,"Medicine & Dentistry,Other Health",False,False
11320,1001+,University of Guadalajara,10.7–22.1,11320,15.4,1289,7.8,1351,10.0,1317,34.4,1359,28.3,1022,Mexico,"123,932",55.6,0%,52 : 48,University of Guadalajara Universidad de Guadalajara UdeG UDG,"Business & Management,Mechanical & Aerospace Engineering,Chemistry,Languages, Literature & Linguistics,Law,Veterinary Science,Architecture,Computer Science,Biological Sciences,Politics & International Studies (incl Development Studies),Education,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Chemical Engineering,Mathematics & Statistics,General Engineering,Communication & Media Studies,Civil Engineering,Psychology,Art, Performing Arts & Design,Agriculture & Forestry,Sociology,Other Health,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,History, Philosophy & Theology,Medicine & Dentistry,Sport Science,Geography",False,False
11330,1001+,University of Guanajuato,10.7–22.1,11330,16.4,1226,8.7,1288,13.5,1242,34.6,1286,35.7,868,Mexico,"26,034",19.8,3%,53 : 47,University of Guanajuato,"Art, Performing Arts & Design,Education,Agriculture & Forestry,Economics & Econometrics,Law,Geography,Accounting & Finance,Other Health,Veterinary Science,Architecture,Computer Science,Psychology,Mechanical & Aerospace Engineering,Mathematics & Statistics,Sociology,History, Philosophy & Theology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemical Engineering,Chemistry,Business & Management,Electrical & Electronic Engineering,Biological Sciences,Archaeology,Medicine & Dentistry,Sport Science,General Engineering,Physics & Astronomy,Politics & International Studies (incl Development Studies)",False,False
11340,1001+,Guangxi University,10.7–22.1,11340,16.1,1246,11.3,1066,17.9,1150,42.8,517,20.6,1227,China,"36,083",16.9,4%,47 : 53,Guangxi University,"Art, Performing Arts & Design,Biological Sciences,Chemistry,Accounting & Finance,Sociology,Architecture,Law,Mathematics & Statistics,History, Philosophy & Theology,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Economics & Econometrics,Geography,Languages, Literature & Linguistics,Sport Science,Physics & Astronomy,Business & Management,General Engineering,Psychology,Veterinary Science,Chemical Engineering,Civil Engineering,Education,Communication & Media Studies,Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies)",False,False
11350,1001+,Gubkin Russian State University of Oil and Gas,10.7–22.1,11350,17.8,1087,11.5,1055,8.2,1342,61.5,214,22.8,1163,Russian Federation,"8,406",11.8,7%,36 : 64,Gubkin Russian State University of Oil and Gas,"Computer Science,Politics & International Studies (incl Development Studies),Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemistry,Economics & Econometrics,Electrical & Electronic Engineering,Civil Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,General Engineering,Mathematics & Statistics,Accounting & Finance,Chemical Engineering",False,False
11360,1001+,University of Guilan,10.7–22.1,11360,20.4,908,13.6,903,29.5,940,34.8,1220,15.7,1365,Iran,"16,240",28.2,0%,61 : 39,University of Guilan,"Chemical Engineering,History, Philosophy & Theology,Law,Politics & International Studies (incl Development Studies),Chemistry,Psychology,Biological Sciences,Sociology,Art, Performing Arts & Design,Physics & Astronomy,Education,Geography,Accounting & Finance,Sport Science,Architecture,Electrical & Electronic Engineering,Economics & Econometrics,Mathematics & Statistics,Agriculture & Forestry,Computer Science,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering",False,False
11370,1001+,Gunma University,10.7–22.1,11370,27.4,537,12.9,951,17.8,1153,37.6,841,19.4,1260,Japan,"6,473",7.7,3%,37 : 63,Gunma University,"Other Health,General Engineering,Computer Science,Civil Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,Medicine & Dentistry,Communication & Media Studies,Education,Sociology",False,False
11380,1001+,Hallym University,10.7–22.1,11380,19.0,1006,15.2,811,16.0,1191,35.4,1097,21.5,1195,South Korea,"8,108",9.8,5%,,Hallym University,"Politics & International Studies (incl Development Studies),Mathematics & Statistics,Medicine & Dentistry,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Computer Science,Biological Sciences,Law,Business & Management,Psychology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Chemistry,Accounting & Finance,General Engineering,Sociology,Other Health",False,False
11390,1001+,The Hashemite University,10.7–22.1,11390,13.5,1376,11.3,1067,8.3,1340,34.4,1360,50.9,536,Jordan,"15,654",17.8,7%,63 : 37,The Hashemite University,"Computer Science,Chemistry,Architecture,Business & Management,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Agriculture & Forestry,Civil Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Other Health,Medicine & Dentistry,Physics & Astronomy,General Engineering,Education,Accounting & Finance,Sport Science,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mathematics & Statistics",False,False
11400,1001+,Université Hassan II de Casablanca,10.7–22.1,11400,15.9,1258,7.6,1366,24.8,1022,36.4,967,34.4,893,Morocco,"110,125",27.8,2%,54 : 46,Université Hassan II de Casablanca,"Archaeology,Electrical & Electronic Engineering,Physics & Astronomy,Education,Medicine & Dentistry,History, Philosophy & Theology,Computer Science,Economics & Econometrics,General Engineering,Business & Management,Other Health,Geology, Environmental, Earth & Marine Sciences,Geography,Psychology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Biological Sciences,Communication & Media Studies,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Accounting & Finance,Civil Engineering,Law,Mathematics & Statistics,Chemistry,Sociology,Chemical Engineering",False,False
11410,1001+,University of Havana,10.7–22.1,11410,21.6,815,9.0,1258,9.5,1323,40.2,649,52.5,507,Cuba,"14,856",9.8,7%,71 : 29,University of Havana,"General Engineering,Chemistry,Education,Computer Science,Geography,Mathematics & Statistics,Other Health,History, Philosophy & Theology,Biological Sciences,Sociology,Physics & Astronomy,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Law,Accounting & Finance,Politics & International Studies (incl Development Studies),Business & Management,Languages, Literature & Linguistics,Psychology,Art, Performing Arts & Design",False,False
11420,1001+,Helwan University,10.7–22.1,11420,14.7,1338,8.6,1300,20.0,1105,35.1,1159,40.2,766,Egypt,"113,043",21.9,1%,51 : 49,Helwan University,"Communication & Media Studies,Accounting & Finance,Geography,Computer Science,Physics & Astronomy,Archaeology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Economics & Econometrics,History, Philosophy & Theology,Chemical Engineering,Psychology,Law,Politics & International Studies (incl Development Studies),Business & Management,Sociology,Medicine & Dentistry,Education,Mathematics & Statistics,Languages, Literature & Linguistics,General Engineering,Biological Sciences,Electrical & Electronic Engineering,Architecture,Chemistry,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Sport Science,Other Health",False,False
11430,1001+,Hosei University,10.7–22.1,11430,16.8,1178,9.7,1208,25.9,996,35.2,1138,25.8,1086,Japan,"30,969",40.7,2%,37 : 63,Hosei University,"Civil Engineering,Politics & International Studies (incl Development Studies),Computer Science,Psychology,Electrical & Electronic Engineering,Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Biological Sciences,Economics & Econometrics,Sociology,Law,Architecture,Accounting & Finance,Sport Science,History, Philosophy & Theology,Geography,Mechanical & Aerospace Engineering",False,False
11440,1001+,University of Hradec Králové,10.7–22.1,11440,16.8,1179,10.8,1099,12.7,1259,34.7,1258,33.1,917,Czech Republic,"6,611",15.1,4%,60 : 40,University of Hradec Králové,"Other Health,Economics & Econometrics,Sociology,Languages, Literature & Linguistics,Education,Accounting & Finance,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Biological Sciences,Business & Management,Computer Science,Archaeology,Physics & Astronomy,Art, Performing Arts & Design,Chemistry,Communication & Media Studies",False,False
11450,1001+,Huaqiao University,10.7–22.1,11450,14.7,1339,11.3,1068,27.3,979,37.2,878,48.0,588,China,"30,491",17.7,11%,50 : 50,Huaqiao University,"Chemistry,Sport Science,Law,Economics & Econometrics,Business & Management,Sociology,Physics & Astronomy,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Education,Chemical Engineering,Accounting & Finance,Biological Sciences,Art, Performing Arts & Design,Computer Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Languages, Literature & Linguistics,Architecture,Electrical & Electronic Engineering,Civil Engineering,General Engineering,Communication & Media Studies,Politics & International Studies (incl Development Studies)",False,False
11460,1001+,University of Hyogo,10.7–22.1,11460,16.7,1192,12.1,1010,10.4,1306,46.4,415,18.5,1284,Japan,"6,566",12.8,3%,40 : 60,University of Hyogo,"Chemistry,Communication & Media Studies,Other Health,Economics & Econometrics,Business & Management,General Engineering,Sociology,Physics & Astronomy,Agriculture & Forestry,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Architecture,History, Philosophy & Theology,Sport Science,Chemical Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences,Accounting & Finance,Mechanical & Aerospace Engineering",False,False
11470,1001+,Ibaraki University,10.7–22.1,11470,16.4,1227,10.0,1173,8.1,1344,40.2,651,23.4,1142,Japan,"8,181",15.2,3%,36 : 64,Ibaraki University,"Architecture,Languages, Literature & Linguistics,Chemical Engineering,Chemistry,Civil Engineering,Accounting & Finance,Physics & Astronomy,Business & Management,Education,Mathematics & Statistics,Art, Performing Arts & Design,General Engineering,Communication & Media Studies,Computer Science,Biological Sciences,Psychology,Medicine & Dentistry,Law,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Agriculture & Forestry,Geography,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Veterinary Science,Sport Science,Mechanical & Aerospace Engineering,Sociology",False,False
11480,1001+,Ibn Tofaïl University,10.7–22.1,11480,18.1,1061,8.9,1268,17.9,1151,35.5,1082,25.3,1097,Morocco,"49,042",82.0,2%,48 : 52,Ibn Tofaïl University,"Civil Engineering,Mathematics & Statistics,History, Philosophy & Theology,General Engineering,Economics & Econometrics,Law,Sociology,Chemical Engineering,Geography,Sport Science,Education,Computer Science,Chemistry,Business & Management,Biological Sciences,Mechanical & Aerospace Engineering,Accounting & Finance,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Physics & Astronomy",False,False
11490,1001+,Imam Abdulrahman Bin Faisal University,10.7–22.1,11490,21.1,852,8.0,1335,15.3,1204,34.8,1221,73.2,244,Saudi Arabia,"24,763",8.5,4%,77 : 23,Imam Abdulrahman Bin Faisal University,"Medicine & Dentistry,Chemistry,Sociology,Accounting & Finance,Geography,Computer Science,Biological Sciences,Architecture,Education,Communication & Media Studies,Art, Performing Arts & Design,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Business & Management,Mechanical & Aerospace Engineering,Physics & Astronomy,Other Health,Law,History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Psychology",False,False
11500,1001+,Incheon National University,10.7–22.1,11500,16.1,1247,17.0,745,21.9,1071,37.0,902,29.3,997,South Korea,"13,499",22.3,3%,43 : 57,Incheon National University,"Education,Communication & Media Studies,Chemistry,Business & Management,Politics & International Studies (incl Development Studies),Sport Science,Law,Computer Science,General Engineering,Mechanical & Aerospace Engineering,Sociology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Architecture,Mathematics & Statistics,Biological Sciences,Electrical & Electronic Engineering,Chemical Engineering,Art, Performing Arts & Design,Economics & Econometrics,Physics & Astronomy",False,False
11510,1001+,Universidad Industrial de Santander (UIS),10.7–22.1,11510,14.5,1344,9.9,1185,35.1,852,34.7,1261,38.7,801,Colombia,"20,851",24.5,0%,46 : 54,Universidad Industrial de Santander (UIS),"Other Health,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemistry,Computer Science,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Sociology,History, Philosophy & Theology,Civil Engineering,Veterinary Science,Chemical Engineering,Law,Agriculture & Forestry,Mathematics & Statistics,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,General Engineering,Business & Management,Physics & Astronomy,Education,Biological Sciences",False,False
11520,1001+,Instituto Politécnico Nacional (IPN),10.7–22.1,11520,17.6,1114,9.0,1259,10.7,1299,40.4,633,21.8,1187,Mexico,"177,983",10.8,0%,39 : 61,Instituto Politécnico Nacional (IPN),"Physics & Astronomy,Computer Science,Mathematics & Statistics,Civil Engineering,General Engineering,Architecture,Chemical Engineering,Medicine & Dentistry,Economics & Econometrics,Chemistry,Biological Sciences,Business & Management,Psychology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Accounting & Finance,Mechanical & Aerospace Engineering",False,False
11530,1001+,IPB University,10.7–22.1,11530,19.0,1007,10.6,1121,8.9,1330,70.7,149,42.3,716,Indonesia,"22,289",12.4,3%,58 : 42,IPB University,"Civil Engineering,Physics & Astronomy,Agriculture & Forestry,General Engineering,Communication & Media Studies,Mathematics & Statistics,Chemical Engineering,Veterinary Science,Business & Management,Biological Sciences,Sociology,Computer Science,Chemistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics",False,False
11540,1001+,I-Shou University,10.7–22.1,11540,15.1,1309,17.0,746,13.3,1248,45.3,438,35.2,881,Taiwan,"13,970",28.5,14%,48 : 52,I-Shou University,"Electrical & Electronic Engineering,Medicine & Dentistry,Art, Performing Arts & Design,Computer Science,Sociology,Other Health,Mathematics & Statistics,General Engineering,Accounting & Finance,Civil Engineering,Languages, Literature & Linguistics,Business & Management,Chemical Engineering,Biological Sciences,Mechanical & Aerospace Engineering",False,False
11550,1001+,Istanbul Medipol University,10.7–22.1,11550,12.5,1390,9.3,1233,10.8,1297,35.9,1021,20.9,1216,Turkey,"26,215",29.4,2%,66 : 34,Istanbul Medipol University,"Accounting & Finance,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Psychology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Architecture,Civil Engineering,Education,Law,Computer Science,Business & Management,Communication & Media Studies,Medicine & Dentistry,Other Health",False,False
11560,1001+,Ivane Javakhishvili Tbilisi State University,10.7–22.1,11560,14.7,1340,9.4,1228,4.6,1383,34.8,1222,45.9,637,Georgia,"19,670",23.9,2%,62 : 38,Ivane Javakhishvili Tbilisi State University tsu,"Law,Other Health,Business & Management,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Communication & Media Studies,Electrical & Electronic Engineering,Psychology,Computer Science,Medicine & Dentistry,Archaeology,Education,Physics & Astronomy,Biological Sciences,Economics & Econometrics,Accounting & Finance,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Sociology,History, Philosophy & Theology,Chemistry,Geography,Languages, Literature & Linguistics",False,False
11570,1001+,Ivan Franko National University of Lviv,10.7–22.1,11570,21.6,816,7.9,1344,4.3,1386,34.4,1366,36.6,852,Ukraine,"16,220",8.6,1%,69 : 31,Ivan Franko National University of Lviv,"Politics & International Studies (incl Development Studies),Economics & Econometrics,Business & Management,History, Philosophy & Theology,Geography,Electrical & Electronic Engineering,Chemistry,Sociology,Art, Performing Arts & Design,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,Education,Mathematics & Statistics,Computer Science,Archaeology,Communication & Media Studies,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Psychology,Law",False,False
11580,1001+,Iwate University,10.7–22.1,11580,19.5,968,9.8,1198,12.0,1276,42.1,547,22.4,1175,Japan,"5,516",13.8,3%,37 : 63,Iwate University,"History, Philosophy & Theology,Mathematics & Statistics,Psychology,Agriculture & Forestry,Geography,Physics & Astronomy,Sport Science,Chemical Engineering,Computer Science,Civil Engineering,Communication & Media Studies,Archaeology,Accounting & Finance,Biological Sciences,Chemistry,Education,Languages, Literature & Linguistics,Veterinary Science,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,General Engineering,Electrical & Electronic Engineering,Law,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Sociology",False,False
11590,1001+,Izmir Institute of Technology,10.7–22.1,11590,19.4,976,11.0,1089,29.4,943,38.9,733,30.4,971,Turkey,"5,090",19.6,4%,46 : 54,Izmir Institute of Technology,"Architecture,Physics & Astronomy,Computer Science,Electrical & Electronic Engineering,Mathematics & Statistics,Business & Management,Biological Sciences,Art, Performing Arts & Design,Chemistry,Civil Engineering,Chemical Engineering,General Engineering,Geology, Environmental, Earth & Marine Sciences",False,False
11600,1001+,Kagawa University,10.7–22.1,11600,20.9,873,11.7,1038,28.5,958,40.0,662,28.0,1032,Japan,"6,392",9.7,2%,41 : 59,Kagawa University,"Law,Biological Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Sociology,General Engineering,Other Health,Politics & International Studies (incl Development Studies),Chemical Engineering,Languages, Literature & Linguistics,Architecture,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Chemistry,Accounting & Finance,Mathematics & Statistics,Computer Science,Business & Management,Geography,Psychology,Education,Medicine & Dentistry,History, Philosophy & Theology,Agriculture & Forestry,Civil Engineering,Physics & Astronomy",False,False
11610,1001+,Kagoshima University,10.7–22.1,11610,21.4,835,11.4,1061,18.0,1146,42.9,513,23.0,1155,Japan,"10,541",10.1,3%,38 : 62,Kagoshima University,"Business & Management,Mathematics & Statistics,Other Health,Chemistry,Computer Science,Veterinary Science,Architecture,Accounting & Finance,Physics & Astronomy,Sociology,General Engineering,Art, Performing Arts & Design,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Archaeology,Education,Biological Sciences,Languages, Literature & Linguistics,Chemical Engineering,Agriculture & Forestry,Psychology,Economics & Econometrics,Communication & Media Studies,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Civil Engineering,Law,Geography",False,False
11620,1001+,Kanagawa University,10.7–22.1,11620,14.6,1342,7.5,1375,12.3,1269,34.8,1223,27.7,1039,Japan,"18,104",14.6,3%,28 : 72,Kanagawa University,"Accounting & Finance,Law,Biological Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,Sociology,Architecture,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,Chemical Engineering,Computer Science,Psychology,Business & Management,General Engineering,Languages, Literature & Linguistics,Sport Science",False,False
11630,1001+,Kangwon National University,10.7–22.1,11630,17.6,1115,15.0,819,17.8,1154,36.3,980,21.1,1210,South Korea,"23,127",23.1,3%,41 : 59,Kangwon National University,"Architecture,Other Health,Law,Sport Science,Politics & International Studies (incl Development Studies),Sociology,Chemistry,Communication & Media Studies,Veterinary Science,History, Philosophy & Theology,General Engineering,Computer Science,Electrical & Electronic Engineering,Mathematics & Statistics,Chemical Engineering,Economics & Econometrics,Business & Management,Mechanical & Aerospace Engineering,Biological Sciences,Education,Medicine & Dentistry,Art, Performing Arts & Design,Accounting & Finance,Psychology,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Languages, Literature & Linguistics,Civil Engineering",False,False
11640,1001+,Kansai University,10.7–22.1,11640,24.3,668,8.0,1336,6.9,1363,35.4,1099,24.6,1111,Japan,"30,346",11.2,3%,39 : 61,Kansai University,"Economics & Econometrics,Electrical & Electronic Engineering,Geography,Agriculture & Forestry,Art, Performing Arts & Design,Education,Biological Sciences,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Accounting & Finance,General Engineering,Communication & Media Studies,Business & Management,Civil Engineering,Physics & Astronomy,History, Philosophy & Theology,Law,Psychology,Archaeology,Other Health,Geology, Environmental, Earth & Marine Sciences,Sociology,Chemical Engineering,Sport Science,Architecture,Computer Science,Chemistry,Politics & International Studies (incl Development Studies)",False,False
11650,1001+,Kasetsart University,10.7–22.1,11650,18.6,1030,12.8,959,10.3,1308,59.8,229,37.1,840,Thailand,"68,067",22.2,1%,62 : 38,Kasetsart University,"Archaeology,Civil Engineering,Chemical Engineering,Chemistry,General Engineering,Medicine & Dentistry,Economics & Econometrics,Veterinary Science,Politics & International Studies (incl Development Studies),Architecture,Accounting & Finance,Mathematics & Statistics,Physics & Astronomy,Sport Science,Communication & Media Studies,Business & Management,Computer Science,Education,History, Philosophy & Theology,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering,Sociology,Biological Sciences,Other Health,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Agriculture & Forestry,Law,Geography,Geology, Environmental, Earth & Marine Sciences",False,False
