rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
11720,1001+,Perm National Research Polytechnic University,9.8–18.9,11720,18.2,944,9.1,1122,1.5,1257,55.9,236,17.6,1180,Russian Federation,"9,509",9.0,5%,38 : 62,Perm National Research Polytechnic University,"Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,General Engineering,Sport Science,Computer Science,Languages, Literature & Linguistics,Art, Performing Arts & Design,Sociology,Accounting & Finance,Politics & International Studies (incl Development Studies),Business & Management,Physics & Astronomy,Mathematics & Statistics,History, Philosophy & Theology,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,Civil Engineering",False,False
11730,1001+,Perm State University,9.8–18.9,11730,16.0,1064,10.2,1034,3.9,1243,40.7,562,19.3,1142,Russian Federation,"12,452",14.2,1%,65 : 35,Perm State University,"Physics & Astronomy,Biological Sciences,Accounting & Finance,Chemistry,Business & Management,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Agriculture & Forestry,Art, Performing Arts & Design,Geography,Sociology,Archaeology,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Education,Communication & Media Studies,Chemical Engineering,Law,Computer Science,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Psychology",False,False
11740,1001+,Pirogov Russian National Research Medical University,9.8–18.9,11740,24.2,633,8.6,1158,3.8,1244,37.1,793,24.8,1003,Russian Federation,"8,608",5.7,7%,73 : 27,Pirogov Russian National Research Medical University,"Medicine & Dentistry,Chemistry,Psychology,Other Health,Sociology,Biological Sciences",False,False
11750,1001+,PMAS Arid Agriculture University Rawalpindi,9.8–18.9,11750,13.6,1210,8.2,1189,11.1,1152,34.0,1241,31.6,859,Pakistan,"10,919",45.5,0%,39 : 61,PMAS Arid Agriculture University Rawalpindi,"Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Economics & Econometrics,Education,Accounting & Finance,Business & Management,General Engineering,Biological Sciences,Other Health,Agriculture & Forestry,Veterinary Science,Sociology",False,False
11760,1001+,Pontifical Catholic University of Valparaíso,9.8–18.9,11760,15.3,1120,14.3,789,13.8,1090,46.9,377,48.7,530,Chile,"15,165",23.1,1%,43 : 57,Pontifical Catholic University of Valparaíso,"Communication & Media Studies,Geography,Mechanical & Aerospace Engineering,Chemistry,Biological Sciences,Sport Science,Languages, Literature & Linguistics,Physics & Astronomy,History, Philosophy & Theology,Sociology,Civil Engineering,Chemical Engineering,Accounting & Finance,Art, Performing Arts & Design,Other Health,Architecture,General Engineering,Education,Psychology,Agriculture & Forestry,Computer Science,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law",False,False
11770,1001+,Universidad Pontificia Bolivariana (UPB),9.8–18.9,11770,16.0,1065,8.0,1195,4.8,1236,36.3,866,35.1,785,Colombia,"13,748",11.3,1%,56 : 44,Universidad Pontificia Bolivariana (UPB),"Architecture,Psychology,History, Philosophy & Theology,Law,Electrical & Electronic Engineering,Business & Management,Communication & Media Studies,Economics & Econometrics,Mechanical & Aerospace Engineering,General Engineering,Politics & International Studies (incl Development Studies),Computer Science,Languages, Literature & Linguistics,Medicine & Dentistry,Chemical Engineering,Education",False,False
11780,1001+,Pontifícia Universidade Católica do Paraná,9.8–18.9,11780,15.4,1110,9.4,1092,16.1,1051,36.1,892,24.7,1005,Brazil,"25,198",25.8,1%,52 : 48,Pontifícia Universidade Católica do Paraná,"Languages, Literature & Linguistics,Agriculture & Forestry,History, Philosophy & Theology,Computer Science,Business & Management,Accounting & Finance,Education,Veterinary Science,Architecture,Economics & Econometrics,Psychology,General Engineering,Communication & Media Studies,Medicine & Dentistry,Sport Science,Mechanical & Aerospace Engineering,Sociology,Other Health,Art, Performing Arts & Design,Biological Sciences,Law,Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering",False,False
11790,1001+,Prince of Songkla University,9.8–18.9,11790,15.1,1131,9.0,1130,21.5,968,36.2,886,31.7,857,Thailand,"41,469",18.0,2%,69 : 31,Prince of Songkla University,"Psychology,Veterinary Science,Accounting & Finance,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Education,Law,Communication & Media Studies,Economics & Econometrics,Architecture,Agriculture & Forestry,Chemical Engineering,Sociology,Mathematics & Statistics,Chemistry,Art, Performing Arts & Design,Medicine & Dentistry,History, Philosophy & Theology,Computer Science,Electrical & Electronic Engineering,Physics & Astronomy,Business & Management,Civil Engineering,Other Health,Biological Sciences,Geography",False,False
11800,1001+,PSG College of Technology,9.8–18.9,11800,13.3,1224,9.3,1103,13.0,1117,34.6,1074,13.4,1256,India,"8,283",15.3,0%,38 : 62,PSG College of Technology,"Business & Management,General Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,Physics & Astronomy,Civil Engineering,Computer Science",False,False
11810,1001+,Ritsumeikan University,9.8–18.9,11810,17.2,1006,11.2,969,14.0,1084,34.9,1031,31.6,861,Japan,"32,739",17.0,5%,36 : 64,Ritsumeikan University,"Art, Performing Arts & Design,Civil Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Psychology,Languages, Literature & Linguistics,Computer Science,Chemistry,Architecture,Law,Communication & Media Studies,Other Health,General Engineering,Politics & International Studies (incl Development Studies),Business & Management,Agriculture & Forestry,Mathematics & Statistics,Physics & Astronomy,Education,Economics & Econometrics,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Electrical & Electronic Engineering,Geography,Archaeology,Chemical Engineering,Sport Science",False,False
11820,1001+,University of the Ryukyus,9.8–18.9,11820,18.3,938,11.1,978,11.4,1146,42.3,492,25.4,982,Japan,"8,184",10.9,2%,38 : 62,University of the Ryukyus,"Sport Science,Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies),Law,Computer Science,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Psychology,Civil Engineering,Other Health,Geography,General Engineering,Archaeology,Business & Management,Accounting & Finance,Mechanical & Aerospace Engineering,Physics & Astronomy,Economics & Econometrics,Art, Performing Arts & Design,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Education,Biological Sciences,History, Philosophy & Theology,Mathematics & Statistics,Architecture,Chemical Engineering,Sociology,Agriculture & Forestry",False,False
11830,1001+,Saga University,9.8–18.9,11830,20.7,801,11.8,929,17.6,1025,48.2,356,23.1,1045,Japan,"6,994",9.9,2%,38 : 62,Saga University,"Civil Engineering,Electrical & Electronic Engineering,Business & Management,Languages, Literature & Linguistics,Sociology,Agriculture & Forestry,Other Health,Chemistry,General Engineering,Mathematics & Statistics,Accounting & Finance,Art, Performing Arts & Design,Education,Physics & Astronomy,Chemical Engineering,Economics & Econometrics,Medicine & Dentistry,Biological Sciences,Mechanical & Aerospace Engineering",False,False
11840,1001+,Saitama Medical University,9.8–18.9,11840,23.5,671,9.0,1131,21.2,974,37.7,746,14.6,1244,Japan,"1,889",1.5,0%,52 : 48,Saitama Medical University,"Other Health,Medicine & Dentistry",False,False
11850,1001+,"University of Santiago, Chile (USACH)",9.8–18.9,11850,15.1,1132,11.4,953,12.1,1131,34.1,1181,46.2,567,Chile,"24,606",25.9,2%,40 : 60,"University of Santiago, Chile (USACH)","Physics & Astronomy,Education,Chemical Engineering,Law,Civil Engineering,Art, Performing Arts & Design,Communication & Media Studies,Electrical & Electronic Engineering,History, Philosophy & Theology,Computer Science,Accounting & Finance,Mathematics & Statistics,Agriculture & Forestry,Other Health,Sport Science,Medicine & Dentistry,Psychology,Biological Sciences,Economics & Econometrics,Languages, Literature & Linguistics,Business & Management,Chemistry,Architecture,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies)",False,False
11860,1001+,SASTRA University,9.8–18.9,11860,14.3,1184,8.7,1149,17.3,1031,34.4,1113,13.2,1257,India,"12,997",16.5,0%,50 : 50,SASTRA University,"Computer Science,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Biological Sciences",False,False
11870,1001+,Sathyabama Institute of Science and Technology,9.8–18.9,11870,15.9,1075,8.4,1177,3.4,1248,34.5,1093,15.0,1237,India,"15,886",19.5,1%,48 : 52,Sathyabama Institute of Science and Technology,"Medicine & Dentistry,Mechanical & Aerospace Engineering,Mathematics & Statistics,General Engineering,Accounting & Finance,Chemical Engineering,Chemistry,Languages, Literature & Linguistics,Communication & Media Studies,Business & Management,Biological Sciences,Physics & Astronomy,Art, Performing Arts & Design,Civil Engineering,Electrical & Electronic Engineering,Computer Science,Law,Architecture,Psychology",False,False
11880,1001+,University of Sciences and Technology Houari Boumediene,9.8–18.9,11880,15.6,1099,7.9,1202,8.9,1190,34.0,1243,35.2,783,Algeria,"35,418",19.0,1%,,University of Sciences and Technology Houari Boumediene,"Chemistry,Mechanical & Aerospace Engineering,Biological Sciences,Civil Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Computer Science,Physics & Astronomy,General Engineering,Geology, Environmental, Earth & Marine Sciences",False,False
11890,1001+,Sechenov University,9.8–18.9,11890,21.8,747,8.6,1161,1.4,1258,35.9,914,29.7,893,Russian Federation,"15,320",8.5,13%,79 : 21,Sechenov University,"Electrical & Electronic Engineering,Medicine & Dentistry,General Engineering,Other Health,Chemical Engineering,Biological Sciences,Sociology,Civil Engineering",False,False
11900,1001+,Seoul National University of Science and Technology (SeoulTech),9.8–18.9,11900,22.2,727,15.6,738,15.0,1070,39.2,643,19.8,1130,South Korea,"12,407",17.3,3%,34 : 66,Seoul National University of Science and Technology (SeoulTech),"Other Health,Mathematics & Statistics,Languages, Literature & Linguistics,Chemical Engineering,Computer Science,Chemistry,Architecture,Physics & Astronomy,Electrical & Electronic Engineering,Sport Science,Art, Performing Arts & Design,General Engineering,Mechanical & Aerospace Engineering,Business & Management,Geology, Environmental, Earth & Marine Sciences,Civil Engineering",False,False
11910,1001+,Shahid Bahonar University of Kerman,9.8–18.9,11910,14.6,1163,11.4,955,11.5,1142,35.6,952,14.1,1249,Iran,"14,635",22.2,0%,56 : 44,Shahid Bahonar University of Kerman,"Psychology,Civil Engineering,Mathematics & Statistics,Computer Science,Accounting & Finance,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Chemistry,Geography,Art, Performing Arts & Design,Chemical Engineering,Sociology,Biological Sciences,Physics & Astronomy,Electrical & Electronic Engineering,History, Philosophy & Theology,Education,Politics & International Studies (incl Development Studies),General Engineering,Law,Economics & Econometrics,Veterinary Science,Agriculture & Forestry,Sport Science,Architecture,Languages, Literature & Linguistics",False,False
11920,1001+,Shahrood University of Technology,9.8–18.9,11920,14.1,1194,12.5,888,15.1,1068,35.5,961,15.8,1224,Iran,"8,453",27.0,0%,46 : 54,Shahrood University of Technology,"Chemical Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Agriculture & Forestry,Computer Science,Business & Management,Mathematics & Statistics,Chemistry,Architecture,Accounting & Finance,History, Philosophy & Theology,General Engineering,Languages, Literature & Linguistics,Sport Science,Electrical & Electronic Engineering,Physics & Astronomy",False,False
11930,1001+,Shanghai Maritime University,9.8–18.9,11930,13.5,1215,9.3,1104,23.4,942,46.6,382,33.2,829,China,"23,281",18.0,3%,40 : 60,Shanghai Maritime University,"Electrical & Electronic Engineering,Geography,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Economics & Econometrics,General Engineering",False,False
11940,1001+,Shibaura Institute of Technology,9.8–18.9,11940,17.4,992,12.5,889,8.0,1196,38.3,703,34.8,796,Japan,"7,287",23.9,13%,19 : 81,Shibaura Institute of Technology SHIBAURA Science Engineering,"Computer Science,Art, Performing Arts & Design,Physics & Astronomy,Electrical & Electronic Engineering,Mathematics & Statistics,Civil Engineering,Chemical Engineering,Chemistry,General Engineering,Biological Sciences,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture",False,False
11950,1001+,Shimane University,9.8–18.9,11950,22.6,711,10.9,992,12.0,1132,37.5,763,19.3,1143,Japan,"6,125",7.9,2%,36 : 64,Shimane University Shimane Shimadai,"Architecture,Mathematics & Statistics,Civil Engineering,Archaeology,Computer Science,General Engineering,Economics & Econometrics,Psychology,Biological Sciences,Other Health,Languages, Literature & Linguistics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Medicine & Dentistry,Chemical Engineering,Politics & International Studies (incl Development Studies),Chemistry,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Education,Physics & Astronomy,Sociology,Geography,Agriculture & Forestry,Law",False,False
11960,1001+,Shizuoka University,9.8–18.9,11960,17.1,1012,12.9,863,13.9,1087,38.4,695,25.4,983,Japan,"9,932",13.7,3%,29 : 71,Shizuoka University,"Chemical Engineering,Agriculture & Forestry,Mechanical & Aerospace Engineering,Business & Management,Languages, Literature & Linguistics,Law,Economics & Econometrics,Mathematics & Statistics,Computer Science,Accounting & Finance,Physics & Astronomy,Electrical & Electronic Engineering,Sociology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,General Engineering,Archaeology,Education,Politics & International Studies (incl Development Studies),Chemistry,Sport Science,History, Philosophy & Theology,Communication & Media Studies",False,False
11970,1001+,University of Shizuoka,9.8–18.9,11970,20.0,831,11.9,923,13.3,1105,37.4,774,20.6,1111,Japan,"2,937",11.4,4%,60 : 40,University of Shizuoka,"Politics & International Studies (incl Development Studies),Other Health,Biological Sciences,Business & Management,Agriculture & Forestry",False,False
11980,1001+,Showa University,9.8–18.9,11980,30.3,436,8.6,1162,16.8,1038,36.3,869,16.1,1215,Japan,"3,650",2.0,0%,58 : 42,Showa University,"Medicine & Dentistry,Other Health",False,False
11990,1001+,Siberian Federal University,9.8–18.9,11990,16.8,1028,10.8,999,6.8,1213,52.6,277,19.9,1126,Russian Federation,"26,705",15.9,3%,50 : 50,Siberian Federal University,"Architecture,General Engineering,Education,Psychology,Art, Performing Arts & Design,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Business & Management,Geography,Law,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Sport Science,Communication & Media Studies,Civil Engineering,Mathematics & Statistics,History, Philosophy & Theology,Computer Science,Chemistry,Sociology,Electrical & Electronic Engineering",False,False
12000,1001+,University of Silesia in Katowice,9.8–18.9,12000,17.4,993,8.5,1168,18.7,1009,34.1,1183,23.0,1047,Poland,"25,546",13.5,3%,67 : 33,University of Silesia in Katowice,"Business & Management,Geography,Computer Science,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Psychology,Law,Art, Performing Arts & Design,Chemistry,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Sociology,History, Philosophy & Theology,Communication & Media Studies,Education",False,False
12010,1001+,Simón Bolívar University,9.8–18.9,12010,16.0,1067,8.4,1178,16.8,1039,49.5,323,44.4,612,Venezuela,"11,040",14.9,0%,44 : 56,Simón Bolívar University,"Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Electrical & Electronic Engineering,Economics & Econometrics,Education,History, Philosophy & Theology,Other Health,Physics & Astronomy,Sociology,Chemical Engineering,General Engineering,Languages, Literature & Linguistics,Computer Science,Business & Management,Mathematics & Statistics,Biological Sciences,Politics & International Studies (incl Development Studies),Chemistry,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Architecture,Psychology,Civil Engineering",False,False
12020,1001+,Slovak University of Technology in Bratislava,9.8–18.9,12020,20.3,816,11.1,979,9.9,1175,36.5,848,26.5,956,Slovakia,"14,579",13.0,2%,34 : 66,Slovak University of Technology in Bratislava,"General Engineering,Physics & Astronomy,Architecture,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,Chemistry,Mathematics & Statistics,Chemical Engineering,Economics & Econometrics,Business & Management,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Biological Sciences",False,False
12030,1001+,Sofia University,9.8–18.9,12030,18.4,932,9.5,1083,12.6,1128,35.2,993,42.1,657,Bulgaria,"23,029",14.4,5%,65 : 35,Sofia University,"Physics & Astronomy,Computer Science,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Geography,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Chemistry,Education,Languages, Literature & Linguistics,Biological Sciences,Other Health,Business & Management,Chemical Engineering,Economics & Econometrics,Psychology,Archaeology,Law,Art, Performing Arts & Design,History, Philosophy & Theology,Medicine & Dentistry,Sociology,Accounting & Finance",False,False
12040,1001+,University of Sonora,9.8–18.9,12040,12.8,1239,7.2,1244,6.9,1210,34.0,1245,27.5,938,Mexico,"29,921",20.9,1%,53 : 47,University of Sonora,"Economics & Econometrics,Agriculture & Forestry,Civil Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Medicine & Dentistry,Chemistry,Accounting & Finance,Chemical Engineering,Physics & Astronomy,History, Philosophy & Theology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Sport Science,Psychology,General Engineering,Art, Performing Arts & Design,Education,Communication & Media Studies,Biological Sciences,Architecture,Computer Science,Veterinary Science,Business & Management,Sociology,Law",False,False
12050,1001+,Sophia University,9.8–18.9,12050,18.4,933,11.3,963,11.6,1137,35.3,982,39.3,709,Japan,"13,281",24.5,9%,54 : 46,Sophia University sofia SU,"History, Philosophy & Theology,General Engineering,Communication & Media Studies,Chemical Engineering,Biological Sciences,Economics & Econometrics,Chemistry,Accounting & Finance,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Sociology,Education,Physics & Astronomy,Law,Business & Management,Mathematics & Statistics,Languages, Literature & Linguistics,Psychology,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science",False,False
12060,1001+,University of South Africa,9.8–18.9,12060,20.2,822,15.8,730,9.9,1176,34.9,1032,35.0,790,South Africa,"163,520",106.7,8%,67 : 33,University of South Africa,"Sociology,Archaeology,Economics & Econometrics,Agriculture & Forestry,Civil Engineering,Psychology,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mathematics & Statistics,Business & Management,Biological Sciences,Education,General Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Computer Science,Law,Accounting & Finance,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Geography,History, Philosophy & Theology,Chemistry,Chemical Engineering,Communication & Media Studies,Physics & Astronomy",False,False
12070,1001+,University of South China,9.8–18.9,12070,21.6,760,6.9,1257,8.1,1195,35.5,962,14.9,1239,China,"21,927",3.6,1%,44 : 56,University of South China,"Electrical & Electronic Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Law,Computer Science,Biological Sciences,Medicine & Dentistry,Architecture,Mathematics & Statistics,Mechanical & Aerospace Engineering,Civil Engineering,History, Philosophy & Theology,Chemical Engineering,Chemistry,Accounting & Finance,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Business & Management,Physics & Astronomy",False,False
12080,1001+,Southern Federal University,9.8–18.9,12080,21.3,766,9.7,1069,12.9,1120,42.0,500,25.3,986,Russian Federation,"17,627",8.3,8%,51 : 49,Southern Federal University,"Sociology,Biological Sciences,Electrical & Electronic Engineering,Chemistry,Archaeology,Communication & Media Studies,Law,General Engineering,Education,Accounting & Finance,Economics & Econometrics,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,History, Philosophy & Theology,Mathematics & Statistics,Physics & Astronomy,Business & Management,Computer Science,Politics & International Studies (incl Development Studies),Psychology,Languages, Literature & Linguistics,Architecture,Geography,Mechanical & Aerospace Engineering",False,False
12090,1001+,University of Southern Mississippi,9.8–18.9,12090,19.8,842,11.3,964,22.0,964,38.3,704,26.4,960,United States,"13,562",18.5,4%,64 : 36,University of Southern Mississippi,"Accounting & Finance,Biological Sciences,Architecture,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Sport Science,Psychology,Education,Sociology,Communication & Media Studies,Art, Performing Arts & Design,Physics & Astronomy,Politics & International Studies (incl Development Studies),Computer Science,Mathematics & Statistics,General Engineering,Chemical Engineering,Business & Management,Chemistry,Geography,History, Philosophy & Theology,Other Health,Law,Languages, Literature & Linguistics",False,False
12100,1001+,South Valley University,9.8–18.9,12100,10.7,1257,7.1,1251,23.2,946,34.1,1185,44.8,601,Egypt,"46,462",55.9,0%,62 : 38,South Valley University,"Geography,Chemistry,Computer Science,General Engineering,Accounting & Finance,Education,History, Philosophy & Theology,Psychology,Mathematics & Statistics,Veterinary Science,Agriculture & Forestry,Sport Science,Languages, Literature & Linguistics,Other Health,Mechanical & Aerospace Engineering,Sociology,Electrical & Electronic Engineering,Biological Sciences,Economics & Econometrics,Art, Performing Arts & Design,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Law,Architecture,Civil Engineering,Communication & Media Studies,Archaeology,Business & Management",False,False
12110,1001+,Southwest Jiaotong University,9.8–18.9,12110,16.7,1034,15.4,748,12.8,1123,37.7,748,23.3,1041,China,"36,351",16.0,2%,25 : 75,Southwest Jiaotong University,"Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Chemistry,Sport Science,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mathematics & Statistics,Sociology,Law,Physics & Astronomy,Architecture,Economics & Econometrics,Medicine & Dentistry,Computer Science,Psychology,Geology, Environmental, Earth & Marine Sciences,General Engineering,Communication & Media Studies,Business & Management,Other Health",False,False
12120,1001+,Srinakharinwirot University,9.8–18.9,12120,15.0,1137,7.8,1208,11.1,1153,34.2,1157,20.5,1112,Thailand,"23,105",19.5,0%,66 : 34,Srinakharinwirot University,"Business & Management,Physics & Astronomy,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,General Engineering,Mechanical & Aerospace Engineering,Agriculture & Forestry,Law,Sport Science,Languages, Literature & Linguistics,Medicine & Dentistry,History, Philosophy & Theology,Chemical Engineering,Computer Science,Chemistry,Mathematics & Statistics,Education,Psychology,Art, Performing Arts & Design,Sociology,Civil Engineering,Economics & Econometrics,Geography,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Other Health,Biological Sciences,Accounting & Finance",False,False
12130,1001+,SRM Institute of Science and Technology,9.8–18.9,12130,14.2,1187,7.8,1209,14.0,1085,34.2,1158,16.4,1208,India,"47,375",16.4,2%,21 : 79,SRM Institute of Science and Technology SRM Institute of Science and Technology SRMIST SRM University,"Chemical Engineering,Communication & Media Studies,Psychology,Business & Management,History, Philosophy & Theology,Chemistry,Law,Civil Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Physics & Astronomy,Sport Science,Languages, Literature & Linguistics,Computer Science,Electrical & Electronic Engineering,Economics & Econometrics,Mathematics & Statistics,Education,Other Health,Accounting & Finance,Architecture,Geology, Environmental, Earth & Marine Sciences,Biological Sciences",False,False
12140,1001+,State University of Ponta Grossa,9.8–18.9,12140,17.3,999,18.8,628,16.8,1040,34.0,1246,16.5,1204,Brazil,"10,378",10.8,0%,57 : 43,State University of Ponta Grossa,"Civil Engineering,Economics & Econometrics,Sport Science,Medicine & Dentistry,History, Philosophy & Theology,Education,Chemistry,Communication & Media Studies,Sociology,Agriculture & Forestry,Law,Accounting & Finance,Geography,Mathematics & Statistics,Computer Science,General Engineering,Physics & Astronomy,Biological Sciences,Other Health,Languages, Literature & Linguistics,Business & Management",False,False
12150,1001+,St Petersburg Electrotechnical University (LETI),9.8–18.9,12150,18.8,912,10.4,1025,19.5,998,57.6,222,26.2,967,Russian Federation,"8,418",13.1,12%,30 : 70,St Petersburg Electrotechnical University (LETI),"Mechanical & Aerospace Engineering,Chemical Engineering,General Engineering,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Business & Management,Computer Science,Communication & Media Studies",False,False
12160,1001+,Tamil Nadu Agricultural University,9.8–18.9,12160,26.0,560,9.1,1123,1.8,1256,39.2,645,14.3,1246,India,"5,893",7.3,0%,62 : 38,Tamil Nadu Agricultural University,Agriculture & Forestry,False,False
12170,1001+,Tamkang University,9.8–18.9,12170,14.9,1144,12.2,907,11.2,1151,35.7,931,27.5,939,Taiwan,"27,041",23.9,7%,48 : 52,Tamkang University,"Computer Science,Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,Sociology,Education,Politics & International Studies (incl Development Studies),Business & Management,General Engineering,Architecture,Chemical Engineering,Communication & Media Studies,Civil Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences",False,False
12180,1001+,University of Tarapacá,9.8–18.9,12180,11.4,1255,11.6,939,11.4,1147,34.0,1248,48.4,537,Chile,"8,857",25.0,2%,54 : 46,University of Tarapacá,"Mechanical & Aerospace Engineering,Medicine & Dentistry,Languages, Literature & Linguistics,Agriculture & Forestry,Geography,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Other Health,Education,Psychology,Computer Science,Biological Sciences,History, Philosophy & Theology,Economics & Econometrics,Archaeology,Art, Performing Arts & Design,Sport Science,Business & Management,Law,Chemistry,General Engineering,Mathematics & Statistics,Accounting & Finance,Physics & Astronomy,Chemical Engineering",False,False
12190,1001+,Taras Shevchenko National University of Kyiv,9.8–18.9,12190,24.8,608,9.9,1059,9.5,1183,34.7,1061,33.0,833,Ukraine,"22,400",8.8,4%,57 : 43,Taras Shevchenko National University of Kyiv,"Architecture,Computer Science,Politics & International Studies (incl Development Studies),Education,Agriculture & Forestry,Accounting & Finance,Sociology,Communication & Media Studies,Geography,Economics & Econometrics,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Languages, Literature & Linguistics,Psychology,History, Philosophy & Theology,Chemistry,Medicine & Dentistry,Archaeology,Electrical & Electronic Engineering,Mathematics & Statistics,Business & Management,Physics & Astronomy,Other Health,Law",False,False
12200,1001+,Technical University of Košice,9.8–18.9,12200,19.6,862,11.5,945,13.7,1094,42.9,472,22.7,1053,Slovakia,"9,013",11.6,5%,29 : 71,Technical University of Košice,"General Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Electrical & Electronic Engineering,Computer Science,Architecture,Sociology,Economics & Econometrics,Civil Engineering,Business & Management",False,False
12210,1001+,Technical University of Liberec,9.8–18.9,12210,17.9,968,11.7,933,5.3,1229,39.6,617,34.6,798,Czech Republic,"5,706",11.0,11%,55 : 45,Technical University of Liberec,"Civil Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Computer Science,Chemical Engineering,Economics & Econometrics,Business & Management,Mathematics & Statistics,Architecture,Languages, Literature & Linguistics,General Engineering,Art, Performing Arts & Design,Chemistry,Other Health,Education",False,False
